ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
NICE,47,80.88,-0.048,0.737,0.76,0.009,0.07,110.6,52.47,59.59,56.01,31.78,WATCH - Monitor for opportunity
ELF,47,77.71,0.081,0.812,1.22,0.016,0.15,145.91,75.85,63.14,69.45,31.28,HOLD - Modest potential
CIEN,47,76.58,0.09,0.85,1.32,0.017,0.15,159.09,76.82,65.09,72.29,31.13,HOLD - Modest potential
CSGP,47,81.41,0.07,0.717,1.11,0.014,0.09,103.15,71.87,58.34,63.36,29.96,WATCH - Monitor for opportunity
HQY,47,73.48,-0.054,0.791,0.82,0.011,0.09,196.79,54.35,58.14,54.24,29.75,WATCH - Monitor for opportunity
PAYC,47,90.33,-0.074,0.773,1.14,0.013,0.2,24.38,55.83,69.81,63.42,29.59,WATCH - Monitor for opportunity
B,22,75.88,0.154,0.688,1.18,0.015,0.29,165.64,74.8,52.19,61.75,28.39,WATCH - Monitor for opportunity
GRMN,47,89.89,0.126,0.795,1.92,0.021,0.04,26.66,72.58,71.46,82.39,28.19,WATCH - Monitor for opportunity
SPXC,47,69.31,0.086,0.819,1.3,0.019,0.11,255.49,74.88,56.77,62.81,27.36,WATCH - Monitor for opportunity
CLS,47,72.09,0.098,0.83,1.45,0.02,0.15,213.77,75.92,59.83,66.99,27.3,WATCH - Monitor for opportunity
LRCX,47,88.75,0.075,0.627,1.29,0.015,0.07,32.79,68.65,55.62,60.79,26.55,WATCH - Monitor for opportunity
BMRN,47,84.1,0.042,0.524,0.78,0.009,0.17,72.51,68.27,44.05,46.33,26.05,WATCH - Monitor for opportunity
JWN,28,44.68,-0.036,0.799,0.32,0.007,0.15,701.07,56.22,35.72,34.12,25.76,WATCH - Monitor for opportunity
SKX,47,64.09,0.02,0.534,0.37,0.006,0.02,339.26,65.59,34.25,35.09,25.7,WATCH - Monitor for opportunity
ACLS,47,76.63,0.022,0.467,0.43,0.006,0.0,158.64,43.45,35.8,36.78,25.7,WATCH - Monitor for opportunity
SNPS,47,80.26,0.154,0.871,2.24,0.028,0.11,116.53,75.53,69.93,82.77,25.56,WATCH - Monitor for opportunity
BHP,47,74.08,0.046,0.589,0.81,0.011,0.02,190.19,67.02,43.66,46.15,25.49,WATCH - Monitor for opportunity
MMSI,47,72.21,-0.078,0.841,1.16,0.016,0.17,213.23,57.11,60.75,54.87,25.41,WATCH - Monitor for opportunity
VRSN,47,74.49,-0.059,0.71,0.95,0.013,0.07,183.55,51.34,52.92,49.04,25.14,WATCH - Monitor for opportunity
HOLX,47,73.16,0.065,0.663,1.09,0.015,0.13,202.04,71.0,48.5,52.43,25.09,WATCH - Monitor for opportunity
BKNG,47,84.49,0.085,0.653,1.43,0.017,0.09,69.66,69.64,55.2,61.01,25.06,WATCH - Monitor for opportunity
AFRM,47,61.39,0.086,0.828,1.28,0.021,0.33,389.13,79.26,50.81,56.2,24.6,AVOID - Poor risk-adjusted score
ILMN,47,59.49,0.078,0.812,1.17,0.02,0.02,425.66,72.85,48.33,52.96,24.43,AVOID - Poor risk-adjusted score
AEIS,47,76.01,0.076,0.652,1.28,0.017,0.17,166.81,71.35,49.55,54.21,23.77,AVOID - Poor risk-adjusted score
FSLR,47,72.27,0.113,0.786,1.73,0.024,0.22,212.77,75.54,56.81,64.63,23.68,AVOID - Poor risk-adjusted score
FIX,47,79.78,0.127,0.764,1.97,0.025,0.0,121.34,70.44,60.94,70.29,23.67,AVOID - Poor risk-adjusted score
ANF,47,59.21,0.095,0.856,1.39,0.024,0.11,431.0,75.5,50.69,56.59,23.65,AVOID - Poor risk-adjusted score
COO,47,60.22,0.024,0.546,0.44,0.007,0.04,412.51,66.51,32.86,33.85,23.49,AVOID - Poor risk-adjusted score
URBN,47,69.48,0.041,0.557,0.74,0.011,0.09,251.64,67.37,38.69,40.66,23.3,AVOID - Poor risk-adjusted score
CTSH,47,77.32,-0.088,0.789,1.34,0.017,0.15,149.06,54.99,61.03,54.45,23.29,AVOID - Poor risk-adjusted score
SKYW,47,56.74,0.077,0.808,1.16,0.02,0.04,478.89,73.07,45.86,50.21,23.26,AVOID - Poor risk-adjusted score
ADBE,47,79.91,-0.044,0.555,0.8,0.01,0.17,120.36,49.12,44.35,41.91,23.24,AVOID - Poor risk-adjusted score
JOYY,47,80.1,-0.057,0.616,0.98,0.012,0.13,118.34,49.85,49.32,45.83,23.11,AVOID - Poor risk-adjusted score
ON,47,67.41,0.094,0.755,1.47,0.022,0.13,285.45,73.09,50.93,56.82,23.0,AVOID - Poor risk-adjusted score
MSFT,47,86.48,0.05,0.49,0.97,0.011,0.02,47.17,44.01,42.38,45.03,22.83,AVOID - Poor risk-adjusted score
VRSK,47,71.88,-0.096,0.863,1.41,0.02,0.09,217.87,55.68,62.04,54.72,22.74,AVOID - Poor risk-adjusted score
RL,47,75.5,0.072,0.617,1.24,0.016,0.22,172.68,71.21,46.58,50.72,22.63,AVOID - Poor risk-adjusted score
NVDA,47,100.63,0.056,0.449,1.13,0.011,0.11,2.28,44.51,45.16,48.3,22.63,AVOID - Poor risk-adjusted score
WSM,47,77.7,0.075,0.612,1.3,0.017,0.17,144.6,70.17,47.56,51.97,22.58,AVOID - Poor risk-adjusted score
GE,47,78.62,0.096,0.665,1.59,0.02,0.04,135.94,68.81,52.31,58.44,22.56,AVOID - Poor risk-adjusted score
VRT,47,78.64,0.134,0.759,2.09,0.027,0.04,134.83,70.98,59.69,69.34,22.45,AVOID - Poor risk-adjusted score
DT,47,85.35,-0.026,0.42,0.55,0.006,0.09,56.17,43.69,35.84,34.67,22.39,AVOID - Poor risk-adjusted score
DXCM,47,79.13,0.161,0.81,2.42,0.031,0.0,129.17,71.23,64.09,76.32,22.29,AVOID - Poor risk-adjusted score
DBX,47,62.71,-0.087,0.895,1.25,0.02,0.15,365.43,57.88,56.09,50.06,22.21,AVOID - Poor risk-adjusted score
BOOT,47,72.32,0.068,0.611,1.17,0.016,0.0,211.3,66.7,44.16,47.86,22.02,AVOID - Poor risk-adjusted score
SAP,47,82.88,-0.087,0.709,1.41,0.017,0.24,87.7,54.34,58.73,52.42,21.79,AVOID - Poor risk-adjusted score
DFS,26,40.45,-0.057,0.849,0.46,0.011,0.04,762.27,55.11,34.33,31.9,21.78,AVOID - Poor risk-adjusted score
FCX,47,70.4,0.102,0.724,1.63,0.023,0.02,238.79,69.83,50.96,57.34,21.77,AVOID - Poor risk-adjusted score
AMD,47,86.24,0.1,0.613,1.73,0.02,0.11,52.06,68.56,52.86,59.33,21.73,AVOID - Poor risk-adjusted score
MOMO,47,55.44,-0.032,0.628,0.54,0.01,0.11,497.87,50.05,34.84,33.46,21.69,AVOID - Poor risk-adjusted score
GDDY,47,66.59,-0.107,0.92,1.51,0.023,0.3,295.96,61.41,61.24,53.25,21.19,AVOID - Poor risk-adjusted score
EME,47,75.6,0.089,0.633,1.52,0.02,0.13,171.77,69.57,47.83,53.09,21.03,AVOID - Poor risk-adjusted score
ONON,47,90.82,-0.083,0.624,1.43,0.016,0.28,22.64,52.81,56.7,50.87,20.91,AVOID - Poor risk-adjusted score
DY,47,61.49,0.028,0.503,0.54,0.009,0.17,388.09,67.68,30.91,32.01,20.74,AVOID - Poor risk-adjusted score
UBER,47,75.61,0.03,0.423,0.63,0.008,0.04,171.09,42.74,32.02,33.22,20.4,AVOID - Poor risk-adjusted score
INFY,47,83.54,-0.092,0.686,1.5,0.018,0.04,78.81,49.66,57.32,50.87,20.36,AVOID - Poor risk-adjusted score
MU,47,77.27,0.106,0.643,1.79,0.023,0.17,149.66,70.46,49.7,56.11,20.14,AVOID - Poor risk-adjusted score
BIO,47,64.4,0.035,0.494,0.67,0.01,0.11,333.96,45.94,31.79,33.17,19.86,AVOID - Poor risk-adjusted score
IT,47,70.59,-0.113,0.862,1.65,0.023,0.22,237.19,57.88,60.86,52.49,19.82,AVOID - Poor risk-adjusted score
FND,47,50.15,0.059,0.712,0.95,0.019,0.13,588.94,72.07,35.69,38.31,19.66,AVOID - Poor risk-adjusted score
TSM,47,85.65,0.058,0.461,1.15,0.013,0.04,55.77,43.35,39.5,42.33,19.64,AVOID - Poor risk-adjusted score
NTCT,47,77.29,-0.053,0.537,0.98,0.013,0.07,148.19,46.14,41.5,38.77,19.56,AVOID - Poor risk-adjusted score
APH,47,79.96,0.11,0.622,1.89,0.024,0.11,119.19,68.47,49.72,56.37,19.52,AVOID - Poor risk-adjusted score
RCL,47,66.17,0.104,0.701,1.68,0.025,0.2,305.98,72.39,46.37,52.26,19.47,AVOID - Poor risk-adjusted score
BURL,47,52.23,0.082,0.761,1.27,0.024,0.04,550.26,71.26,39.76,43.77,19.25,AVOID - Poor risk-adjusted score
NUE,47,54.13,0.138,0.903,1.96,0.036,0.13,520.62,76.07,48.87,56.96,19.22,AVOID - Poor risk-adjusted score
WMB,47,59.4,-0.056,0.669,0.92,0.016,0.04,430.96,49.37,39.71,36.97,19.21,AVOID - Poor risk-adjusted score
DOX,47,66.01,-0.088,0.767,1.36,0.021,0.22,306.34,55.31,50.65,45.19,19.18,AVOID - Poor risk-adjusted score
ABNB,47,85.32,0.071,0.491,1.38,0.016,0.07,59.98,44.43,41.93,45.63,19.15,AVOID - Poor risk-adjusted score
PTC,47,72.42,0.183,0.817,2.75,0.038,0.07,210.68,72.01,59.17,71.86,19.15,AVOID - Poor risk-adjusted score
WST,47,75.99,0.069,0.526,1.28,0.017,0.22,166.7,68.44,39.97,43.36,19.0,AVOID - Poor risk-adjusted score
CCJ,47,78.17,0.193,0.783,2.96,0.038,0.2,140.51,73.62,61.2,74.91,18.92,AVOID - Poor risk-adjusted score
WMG,47,54.33,0.069,0.68,1.13,0.021,0.04,515.96,69.2,36.95,40.09,18.84,AVOID - Poor risk-adjusted score
AMBA,47,49.81,0.066,0.72,1.06,0.021,0.09,596.57,71.2,35.85,38.81,18.81,AVOID - Poor risk-adjusted score
FI,47,61.42,-0.094,0.83,1.4,0.023,0.33,390.62,59.14,50.98,45.09,18.78,AVOID - Poor risk-adjusted score
SNA,47,82.1,-0.067,0.554,1.22,0.015,0.17,96.74,48.61,45.48,41.69,18.75,AVOID - Poor risk-adjusted score
TLN,47,60.04,0.158,0.865,2.31,0.038,0.15,414.0,75.14,51.91,61.67,18.65,AVOID - Poor risk-adjusted score
NEM,47,83.07,0.097,0.552,1.77,0.021,0.22,84.26,68.77,45.84,51.3,18.49,AVOID - Poor risk-adjusted score
BIDU,47,58.39,0.014,0.404,0.3,0.005,0.04,447.51,42.47,23.57,23.98,18.49,AVOID - Poor risk-adjusted score
OKTA,47,81.66,-0.039,0.43,0.81,0.01,0.17,101.11,45.38,35.1,33.39,18.42,AVOID - Poor risk-adjusted score
BWA,47,51.33,0.112,0.837,1.66,0.032,0.2,565.57,75.8,42.97,48.82,18.38,AVOID - Poor risk-adjusted score
FFIV,47,91.43,0.054,0.404,1.15,0.013,0.02,18.98,41.28,36.89,39.36,18.32,AVOID - Poor risk-adjusted score
IOT,47,46.9,-0.072,0.878,1.05,0.022,0.24,654.38,58.89,41.18,37.49,18.3,AVOID - Poor risk-adjusted score
X,47,45.12,-0.041,0.707,0.66,0.015,0.0,692.0,49.75,31.91,30.28,18.25,AVOID - Poor risk-adjusted score
UL,47,58.9,-0.079,0.763,1.22,0.021,0.15,440.98,53.86,44.95,40.57,18.24,AVOID - Poor risk-adjusted score
LVS,47,60.3,0.177,0.885,2.55,0.042,0.11,408.74,74.5,53.37,64.46,18.15,AVOID - Poor risk-adjusted score
NOK,47,60.2,-0.113,0.909,1.61,0.027,0.24,415.47,59.38,54.71,47.19,18.1,AVOID - Poor risk-adjusted score
ZS,47,46.47,-0.07,0.861,1.03,0.022,0.07,663.94,54.92,39.99,36.52,18.03,AVOID - Poor risk-adjusted score
PM,47,67.62,-0.093,0.74,1.46,0.022,0.02,279.15,50.48,50.05,44.35,18.02,AVOID - Poor risk-adjusted score
WING,47,70.09,-0.095,0.727,1.51,0.021,0.3,243.68,55.75,50.97,45.04,17.97,AVOID - Poor risk-adjusted score
IQ,47,40.57,0.024,0.609,0.42,0.01,0.13,760.6,69.85,24.71,25.45,17.95,AVOID - Poor risk-adjusted score
PATH,47,40.84,-0.053,0.837,0.79,0.019,0.02,756.06,53.62,34.19,31.93,17.87,AVOID - Poor risk-adjusted score
WBD,47,45.05,0.091,0.838,1.35,0.03,0.17,690.23,75.63,37.77,42.01,17.86,AVOID - Poor risk-adjusted score
PKX,47,40.82,0.083,0.87,1.2,0.029,0.09,756.85,74.89,35.5,39.11,17.78,AVOID - Poor risk-adjusted score
ETSY,47,66.96,0.138,0.726,2.19,0.033,0.0,293.49,68.51,48.62,56.68,17.75,AVOID - Poor risk-adjusted score
PLD,47,58.59,0.065,0.6,1.14,0.02,0.0,442.62,66.06,35.17,38.01,17.74,AVOID - Poor risk-adjusted score
FUTU,47,47.19,0.078,0.757,1.21,0.026,0.33,649.98,76.67,35.75,39.18,17.7,AVOID - Poor risk-adjusted score
FIZZ,47,83.81,-0.017,0.305,0.42,0.005,0.15,74.77,41.69,25.57,25.02,17.62,AVOID - Poor risk-adjusted score
FOXF,47,39.23,0.069,0.838,1.03,0.026,0.13,781.11,75.13,32.86,35.68,17.61,AVOID - Poor risk-adjusted score
FIVE,47,59.2,0.121,0.751,1.9,0.032,0.3,431.13,75.4,44.45,51.0,17.58,AVOID - Poor risk-adjusted score
MO,47,62.27,-0.05,0.571,0.9,0.015,0.02,373.85,46.11,35.55,33.33,17.51,AVOID - Poor risk-adjusted score
ALRM,47,62.5,-0.02,0.41,0.43,0.007,0.09,367.94,43.36,25.64,24.99,17.48,AVOID - Poor risk-adjusted score
DLTR,47,48.58,0.126,0.88,1.83,0.038,0.22,623.79,77.0,42.77,49.31,17.44,AVOID - Poor risk-adjusted score
VICR,47,77.96,0.029,0.357,0.66,0.008,0.0,140.83,39.86,27.82,28.82,17.4,AVOID - Poor risk-adjusted score
AXON,47,90.97,-0.112,0.642,1.9,0.021,0.07,22.26,48.46,58.38,50.38,17.35,AVOID - Poor risk-adjusted score
ANET,47,50.25,0.125,0.848,1.84,0.037,0.26,588.26,77.01,42.63,49.08,17.28,AVOID - Poor risk-adjusted score
T,47,56.13,-0.062,0.676,1.03,0.018,0.11,484.83,50.63,37.96,35.03,17.26,AVOID - Poor risk-adjusted score
HEI,47,76.19,-0.053,0.488,1.03,0.013,0.04,163.94,44.15,37.15,34.7,17.11,AVOID - Poor risk-adjusted score
GWW,47,71.18,-0.091,0.673,1.5,0.021,0.09,228.66,49.81,47.89,42.54,17.0,AVOID - Poor risk-adjusted score
FOUR,47,57.13,0.132,0.773,2.03,0.036,0.02,470.04,70.08,44.18,51.21,16.89,AVOID - Poor risk-adjusted score
KO,47,67.03,-0.102,0.747,1.6,0.024,0.17,288.85,53.5,50.07,43.83,16.87,AVOID - Poor risk-adjusted score
JKHY,47,70.5,-0.046,0.482,0.9,0.013,0.04,236.83,44.06,34.0,32.05,16.85,AVOID - Poor risk-adjusted score
AMAT,47,81.99,0.108,0.543,2.0,0.024,0.13,95.62,66.45,44.48,50.36,16.81,AVOID - Poor risk-adjusted score
MKSI,47,49.23,0.064,0.654,1.08,0.022,0.09,608.04,69.18,32.2,34.76,16.75,AVOID - Poor risk-adjusted score
SQM,47,54.3,0.113,0.748,1.78,0.033,0.09,517.09,70.91,40.62,46.22,16.65,AVOID - Poor risk-adjusted score
MKC,47,53.98,-0.09,0.812,1.35,0.025,0.09,524.09,53.6,43.83,39.0,16.59,AVOID - Poor risk-adjusted score
RDDT,47,92.82,0.179,0.607,3.11,0.034,0.3,16.55,70.96,56.38,68.19,16.59,AVOID - Poor risk-adjusted score
PHG,47,46.39,0.069,0.697,1.12,0.024,0.09,665.96,70.24,32.34,35.09,16.57,AVOID - Poor risk-adjusted score
CRL,47,45.37,0.049,0.628,0.83,0.018,0.13,686.19,69.61,28.48,30.21,16.48,AVOID - Poor risk-adjusted score
CHRW,47,54.52,0.095,0.69,1.55,0.028,0.09,513.62,69.6,37.63,42.01,16.48,AVOID - Poor risk-adjusted score
SFM,47,68.7,-0.106,0.737,1.68,0.024,0.09,263.4,51.41,50.62,44.07,16.47,AVOID - Poor risk-adjusted score
PDCO,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
BLD,47,63.96,0.199,0.826,2.97,0.046,0.07,344.89,71.43,52.82,64.97,16.36,AVOID - Poor risk-adjusted score
CHWY,47,67.65,-0.082,0.641,1.38,0.02,0.13,279.81,49.79,43.36,38.99,16.35,AVOID - Poor risk-adjusted score
HWM,47,76.76,-0.054,0.472,1.07,0.014,0.13,156.57,45.38,36.25,33.8,16.32,AVOID - Poor risk-adjusted score
CWST,47,60.94,-0.118,0.852,1.73,0.028,0.22,400.66,57.07,51.94,44.5,16.29,AVOID - Poor risk-adjusted score
GILD,47,74.17,-0.06,0.507,1.14,0.015,0.11,188.09,45.86,37.63,34.83,16.26,AVOID - Poor risk-adjusted score
AYI,47,71.02,0.155,0.684,2.55,0.036,0.11,230.81,69.12,48.61,57.6,16.23,AVOID - Poor risk-adjusted score
ZTS,47,71.43,-0.064,0.536,1.19,0.017,0.09,224.21,46.15,38.29,35.24,16.08,AVOID - Poor risk-adjusted score
ICLR,47,47.62,0.036,0.537,0.67,0.014,0.2,641.32,68.62,25.56,26.71,16.03,AVOID - Poor risk-adjusted score
CEG,47,67.01,0.161,0.716,2.59,0.039,0.15,293.57,70.66,47.98,57.17,15.94,AVOID - Poor risk-adjusted score
DELL,47,43.47,0.11,0.846,1.62,0.037,0.22,717.02,76.01,36.78,41.7,15.92,AVOID - Poor risk-adjusted score
WAT,47,73.62,-0.073,0.553,1.33,0.018,0.07,195.04,46.08,40.7,37.03,15.89,AVOID - Poor risk-adjusted score
O,47,61.37,-0.063,0.593,1.11,0.018,0.04,390.55,46.85,36.41,33.55,15.88,AVOID - Poor risk-adjusted score
CASY,47,55.21,-0.085,0.75,1.34,0.024,0.02,501.11,50.51,41.4,37.05,15.85,AVOID - Poor risk-adjusted score
ENPH,47,62.79,-0.047,0.507,0.89,0.014,0.07,363.91,45.1,31.85,29.99,15.85,AVOID - Poor risk-adjusted score
BIIB,47,62.76,0.123,0.667,2.04,0.032,0.2,365.21,70.66,41.83,48.04,15.83,AVOID - Poor risk-adjusted score
SEIC,47,90.2,-0.103,0.571,1.85,0.02,0.04,25.62,45.95,51.51,45.03,15.82,AVOID - Poor risk-adjusted score
MNSO,47,60.8,0.04,0.448,0.82,0.013,0.0,402.11,42.1,27.25,28.62,15.75,AVOID - Poor risk-adjusted score
CBRE,47,55.06,0.036,0.469,0.72,0.013,0.0,505.55,42.76,25.8,26.97,15.7,AVOID - Poor risk-adjusted score
ULTA,47,70.7,0.038,0.387,0.83,0.012,0.07,233.72,41.73,27.33,28.62,15.67,AVOID - Poor risk-adjusted score
GTM,23,62.39,-0.054,0.419,0.56,0.009,0.27,366.26,47.13,26.13,24.37,15.66,AVOID - Poor risk-adjusted score
WU,47,38.48,-0.046,0.746,0.73,0.019,0.02,792.51,50.92,28.7,27.05,15.65,AVOID - Poor risk-adjusted score
PCAR,47,54.86,0.05,0.522,0.94,0.017,0.04,507.98,64.81,28.64,30.43,15.65,AVOID - Poor risk-adjusted score
RSG,47,59.8,-0.101,0.768,1.57,0.026,0.11,422.96,52.58,45.91,40.21,15.64,AVOID - Poor risk-adjusted score
SNOW,47,44.79,-0.043,0.636,0.72,0.016,0.0,698.34,47.46,28.48,26.97,15.64,AVOID - Poor risk-adjusted score
CGNX,47,78.65,0.173,0.646,2.92,0.037,0.13,134.98,68.29,50.85,61.22,15.61,AVOID - Poor risk-adjusted score
RGLD,47,83.82,-0.076,0.503,1.45,0.017,0.02,74.62,43.78,42.13,38.19,15.59,AVOID - Poor risk-adjusted score
TOL,47,56.87,0.067,0.561,1.22,0.021,0.02,476.72,65.12,31.89,34.55,15.58,AVOID - Poor risk-adjusted score
AKAM,47,55.59,-0.051,0.57,0.92,0.017,0.11,496.36,47.61,31.67,29.66,15.46,AVOID - Poor risk-adjusted score
FLS,47,54.28,0.08,0.611,1.4,0.026,0.02,516.7,66.2,33.17,36.46,15.22,AVOID - Poor risk-adjusted score
NVST,47,58.71,0.155,0.745,2.44,0.041,0.09,440.53,69.96,43.77,51.84,15.09,AVOID - Poor risk-adjusted score
EW,47,88.36,0.085,0.427,1.76,0.02,0.13,33.38,43.42,37.7,41.64,15.08,AVOID - Poor risk-adjusted score
KIM,47,58.5,-0.036,0.465,0.72,0.012,0.02,447.06,43.14,27.19,25.96,15.08,AVOID - Poor risk-adjusted score
LDOS,47,50.53,0.082,0.646,1.39,0.027,0.09,581.66,68.38,32.65,35.95,15.07,AVOID - Poor risk-adjusted score
SHEL,47,54.81,-0.048,0.548,0.87,0.016,0.09,509.53,46.58,30.03,28.25,15.07,AVOID - Poor risk-adjusted score
NOW,47,87.49,-0.181,0.811,2.72,0.031,0.26,42.57,56.43,70.96,55.93,15.02,AVOID - Poor risk-adjusted score
CDNS,47,93.28,0.017,0.231,0.47,0.005,0.13,10.7,39.03,21.54,21.99,14.93,AVOID - Poor risk-adjusted score
ADP,47,77.78,-0.117,0.66,1.95,0.025,0.04,143.06,48.15,51.3,44.02,14.93,AVOID - Poor risk-adjusted score
ALGM,47,68.4,0.195,0.727,3.1,0.045,0.13,272.11,69.88,49.72,60.96,14.86,AVOID - Poor risk-adjusted score
HRL,47,55.15,-0.096,0.76,1.5,0.027,0.09,502.19,51.83,41.93,36.98,14.81,AVOID - Poor risk-adjusted score
LEVI,47,59.38,0.133,0.684,2.18,0.037,0.22,427.96,71.18,40.6,47.12,14.8,AVOID - Poor risk-adjusted score
FL,47,34.59,0.063,0.781,0.97,0.028,0.07,835.64,71.93,27.02,29.14,14.79,AVOID - Poor risk-adjusted score
BF-B,47,62.46,0.067,0.5,1.29,0.021,0.04,368.38,63.81,31.24,33.83,14.78,AVOID - Poor risk-adjusted score
Z,47,44.46,0.088,0.721,1.41,0.032,0.17,700.55,71.95,32.07,35.54,14.77,AVOID - Poor risk-adjusted score
EPR,47,56.21,-0.095,0.737,1.51,0.027,0.15,483.15,52.47,41.42,36.57,14.59,AVOID - Poor risk-adjusted score
HLIT,47,65.52,-0.094,0.648,1.58,0.024,0.04,314.68,47.91,42.49,37.6,14.57,AVOID - Poor risk-adjusted score
BEN,47,60.4,0.087,0.561,1.58,0.026,0.17,408.17,67.71,33.91,37.55,14.56,AVOID - Poor risk-adjusted score
REGN,47,77.68,0.006,0.218,0.17,0.002,0.09,144.23,38.06,16.95,17.07,14.54,AVOID - Poor risk-adjusted score
TYL,47,77.69,-0.023,0.301,0.56,0.007,0.13,143.6,40.9,23.35,22.68,14.51,AVOID - Poor risk-adjusted score
ROP,47,66.06,-0.062,0.517,1.17,0.018,0.0,304.64,43.73,34.14,31.51,14.5,AVOID - Poor risk-adjusted score
TNL,47,51.87,0.12,0.713,1.93,0.037,0.09,555.83,69.41,36.99,42.38,14.47,AVOID - Poor risk-adjusted score
HLF,47,37.61,0.103,0.857,1.52,0.04,0.26,804.0,76.91,32.24,36.32,14.44,AVOID - Poor risk-adjusted score
PG,47,70.91,-0.094,0.606,1.63,0.023,0.2,232.62,49.78,42.94,38.0,14.43,AVOID - Poor risk-adjusted score
ROKU,47,85.08,0.024,0.267,0.63,0.007,0.02,60.43,37.72,22.74,23.42,14.4,AVOID - Poor risk-adjusted score
RMD,47,89.2,0.041,0.308,1.01,0.011,0.13,29.81,40.71,27.46,28.87,14.39,AVOID - Poor risk-adjusted score
PSA,47,63.91,-0.096,0.661,1.59,0.025,0.22,344.47,51.7,42.27,37.32,14.38,AVOID - Poor risk-adjusted score
ENOV,47,42.2,-0.047,0.647,0.79,0.019,0.09,737.79,49.27,27.29,25.7,14.36,AVOID - Poor risk-adjusted score
TMO,47,61.01,0.053,0.456,1.07,0.017,0.04,397.23,42.79,27.8,29.63,14.35,AVOID - Poor risk-adjusted score
GNRC,47,61.35,0.224,0.814,3.36,0.055,0.26,391.26,74.16,49.94,62.61,14.35,AVOID - Poor risk-adjusted score
CNI,47,55.87,-0.075,0.641,1.27,0.023,0.26,490.0,52.19,35.83,32.52,14.34,AVOID - Poor risk-adjusted score
CRUS,47,85.44,-0.058,0.401,1.24,0.014,0.04,56.0,41.44,34.24,31.78,14.2,AVOID - Poor risk-adjusted score
NDAQ,47,68.54,-0.046,0.427,0.95,0.014,0.2,265.81,45.34,29.27,27.61,14.19,AVOID - Poor risk-adjusted score
