ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
SNPS,48,80.3,0.149,0.86,2.23,0.028,0.09,116.08,74.74,69.1,81.43,25.21,WATCH - Monitor for opportunity
AFRM,48,61.42,0.084,0.824,1.28,0.021,0.3,388.46,78.59,50.62,55.87,24.46,AVOID - Poor risk-adjusted score
ILMN,48,59.54,0.079,0.824,1.2,0.02,0.04,424.54,73.55,49.05,53.82,24.43,AVOID - Poor risk-adjusted score
SKX,48,64.09,0.019,0.505,0.36,0.006,0.04,338.98,63.98,32.36,33.11,24.32,AVOID - Poor risk-adjusted score
ADBE,48,79.88,-0.045,0.577,0.82,0.01,0.19,120.65,50.13,46.12,43.54,23.95,AVOID - Poor risk-adjusted score
FIX,48,79.83,0.126,0.77,1.98,0.025,0.02,120.75,71.04,61.47,70.81,23.75,AVOID - Poor risk-adjusted score
AEIS,48,76.04,0.074,0.651,1.28,0.017,0.15,166.42,70.83,49.5,54.05,23.74,AVOID - Poor risk-adjusted score
FSLR,48,72.35,0.116,0.798,1.8,0.025,0.19,211.79,75.3,57.77,65.91,23.57,AVOID - Poor risk-adjusted score
JOYY,48,80.07,-0.057,0.632,0.99,0.012,0.11,118.6,49.84,50.58,47.0,23.57,AVOID - Poor risk-adjusted score
CTSH,48,77.27,-0.088,0.801,1.36,0.018,0.13,149.6,54.82,61.9,55.19,23.35,AVOID - Poor risk-adjusted score
SKYW,48,56.78,0.077,0.819,1.18,0.021,0.02,478.1,72.92,46.52,50.95,23.35,AVOID - Poor risk-adjusted score
DT,48,85.33,-0.026,0.436,0.55,0.006,0.06,56.27,43.72,37.23,36.01,23.22,AVOID - Poor risk-adjusted score
ON,48,67.46,0.095,0.769,1.5,0.022,0.15,284.56,73.83,51.9,57.94,23.18,AVOID - Poor risk-adjusted score
RL,48,75.53,0.072,0.631,1.25,0.017,0.19,172.15,71.09,47.63,51.85,23.04,AVOID - Poor risk-adjusted score
WSM,48,77.74,0.075,0.627,1.31,0.017,0.19,144.15,70.96,48.78,53.3,23.04,AVOID - Poor risk-adjusted score
URBN,48,69.48,0.039,0.547,0.74,0.011,0.06,251.52,66.63,38.03,39.9,22.94,AVOID - Poor risk-adjusted score
ANF,48,59.21,0.09,0.822,1.38,0.023,0.09,430.79,74.04,48.68,54.08,22.73,AVOID - Poor risk-adjusted score
COO,48,60.23,0.023,0.527,0.44,0.007,0.02,412.33,65.51,31.74,32.65,22.72,AVOID - Poor risk-adjusted score
VRSK,48,71.85,-0.094,0.861,1.41,0.02,0.06,218.23,55.16,61.89,54.72,22.71,AVOID - Poor risk-adjusted score
GE,48,78.65,0.093,0.664,1.59,0.02,0.06,135.58,69.18,52.22,58.2,22.51,AVOID - Poor risk-adjusted score
MSFT,48,86.49,0.048,0.482,0.96,0.011,0.04,47.04,44.2,41.7,44.2,22.5,AVOID - Poor risk-adjusted score
DXCM,48,79.2,0.16,0.817,2.45,0.031,0.02,128.31,71.85,64.73,77.02,22.32,AVOID - Poor risk-adjusted score
MOMO,48,55.42,-0.032,0.646,0.55,0.01,0.13,498.08,50.93,35.78,34.36,22.16,AVOID - Poor risk-adjusted score
DBX,48,62.67,-0.087,0.899,1.27,0.02,0.13,366.08,57.5,56.35,50.32,22.15,AVOID - Poor risk-adjusted score
VRT,48,78.67,0.13,0.747,2.08,0.026,0.02,134.48,70.2,58.79,67.99,22.1,AVOID - Poor risk-adjusted score
SAP,48,82.83,-0.089,0.726,1.44,0.017,0.26,88.27,55.14,60.11,53.56,21.94,AVOID - Poor risk-adjusted score
DFS,26,40.45,-0.057,0.849,0.46,0.011,0.04,762.27,55.11,34.33,31.9,21.78,AVOID - Poor risk-adjusted score
UBER,48,75.63,0.031,0.454,0.65,0.009,0.06,170.73,44.04,34.34,35.68,21.68,AVOID - Poor risk-adjusted score
FCX,48,70.43,0.099,0.717,1.63,0.023,0.0,238.38,69.21,50.53,56.68,21.58,AVOID - Poor risk-adjusted score
BOOT,48,72.33,0.064,0.59,1.16,0.016,0.02,211.15,66.51,42.64,46.05,21.3,AVOID - Poor risk-adjusted score
GDDY,48,66.54,-0.106,0.923,1.53,0.023,0.32,296.54,61.76,61.4,53.44,21.1,AVOID - Poor risk-adjusted score
EME,48,75.62,0.087,0.626,1.52,0.02,0.11,171.46,68.89,47.31,52.35,20.81,AVOID - Poor risk-adjusted score
ONON,48,90.74,-0.088,0.646,1.52,0.017,0.3,23.0,53.66,58.6,52.27,20.78,AVOID - Poor risk-adjusted score
BIO,48,64.43,0.037,0.525,0.71,0.011,0.13,333.33,67.2,33.8,35.36,20.72,AVOID - Poor risk-adjusted score
BMRN,48,84.08,0.037,0.419,0.78,0.009,0.19,72.69,45.48,35.25,36.85,20.68,AVOID - Poor risk-adjusted score
INFY,48,83.5,-0.092,0.701,1.52,0.018,0.06,79.33,50.5,58.57,51.95,20.6,AVOID - Poor risk-adjusted score
BHP,48,74.06,0.041,0.477,0.81,0.011,0.0,190.31,43.2,35.31,37.1,20.45,AVOID - Poor risk-adjusted score
AMD,48,86.24,0.094,0.575,1.71,0.02,0.09,52.0,66.97,49.6,55.3,20.39,AVOID - Poor risk-adjusted score
MU,48,77.31,0.104,0.647,1.79,0.023,0.15,149.21,70.07,50.0,56.34,20.22,AVOID - Poor risk-adjusted score
NVDA,48,100.62,0.051,0.4,1.12,0.011,0.09,2.27,42.59,40.28,42.86,20.17,AVOID - Poor risk-adjusted score
ABNB,48,85.38,0.075,0.521,1.43,0.017,0.04,59.44,64.81,44.49,48.58,19.99,AVOID - Poor risk-adjusted score
FND,48,50.19,0.06,0.728,0.97,0.019,0.15,588.42,72.9,36.56,39.27,19.92,AVOID - Poor risk-adjusted score
IT,48,70.53,-0.113,0.87,1.68,0.024,0.23,238.06,58.4,61.36,52.91,19.74,AVOID - Poor risk-adjusted score
RCL,48,66.23,0.104,0.714,1.7,0.026,0.21,305.1,73.1,47.29,53.3,19.71,AVOID - Poor risk-adjusted score
APH,48,80.0,0.108,0.625,1.89,0.024,0.13,118.77,68.95,50.01,56.59,19.61,AVOID - Poor risk-adjusted score
FIZZ,48,83.79,-0.018,0.343,0.44,0.005,0.17,74.94,43.17,28.74,28.08,19.53,AVOID - Poor risk-adjusted score
WMB,48,59.37,-0.056,0.687,0.94,0.016,0.02,431.69,49.43,40.76,37.9,19.51,AVOID - Poor risk-adjusted score
OKTA,48,81.63,-0.041,0.46,0.83,0.01,0.19,101.44,46.61,37.55,35.64,19.43,AVOID - Poor risk-adjusted score
NTCT,48,77.28,-0.051,0.53,0.98,0.013,0.04,148.33,45.49,40.96,38.35,19.42,AVOID - Poor risk-adjusted score
FFIV,48,91.46,0.055,0.43,1.17,0.013,0.04,18.81,42.47,39.31,42.01,19.39,AVOID - Poor risk-adjusted score
DOX,48,65.97,-0.087,0.777,1.37,0.021,0.19,306.77,55.05,51.24,45.74,19.3,AVOID - Poor risk-adjusted score
PTC,48,72.51,0.183,0.825,2.79,0.038,0.04,209.62,71.75,59.79,72.57,19.17,AVOID - Poor risk-adjusted score
WMG,48,54.37,0.07,0.698,1.15,0.021,0.02,515.38,69.25,37.97,41.24,19.15,AVOID - Poor risk-adjusted score
NUE,48,54.19,0.137,0.908,2.0,0.037,0.15,519.6,76.54,49.22,57.35,19.13,AVOID - Poor risk-adjusted score
DY,48,61.49,0.026,0.462,0.54,0.009,0.15,387.96,45.97,28.42,29.36,19.09,AVOID - Poor risk-adjusted score
SNA,48,82.07,-0.067,0.564,1.23,0.015,0.15,96.96,48.41,46.31,42.49,19.08,AVOID - Poor risk-adjusted score
WST,48,76.01,0.067,0.527,1.28,0.017,0.19,166.38,67.97,40.09,43.42,19.07,AVOID - Poor risk-adjusted score
CCJ,48,78.26,0.192,0.792,2.99,0.038,0.17,139.46,73.35,62.0,75.85,18.99,AVOID - Poor risk-adjusted score
BURL,48,52.25,0.079,0.746,1.26,0.024,0.06,550.06,71.23,38.96,42.75,18.88,AVOID - Poor risk-adjusted score
BIDU,48,58.4,0.014,0.412,0.3,0.005,0.06,447.44,43.12,24.04,24.45,18.87,AVOID - Poor risk-adjusted score
VICR,48,77.99,0.031,0.39,0.68,0.009,0.02,140.52,41.27,30.44,31.6,18.85,AVOID - Poor risk-adjusted score
FI,48,61.38,-0.093,0.835,1.41,0.023,0.34,391.29,59.55,51.23,45.38,18.81,AVOID - Poor risk-adjusted score
AMBA,48,49.83,0.065,0.715,1.06,0.021,0.06,596.31,70.6,35.62,38.48,18.69,AVOID - Poor risk-adjusted score
TLN,48,60.12,0.158,0.872,2.35,0.039,0.13,412.23,74.81,52.44,62.32,18.61,AVOID - Poor risk-adjusted score
NEM,48,83.1,0.095,0.556,1.77,0.021,0.19,83.79,68.37,46.16,51.56,18.61,AVOID - Poor risk-adjusted score
UL,48,58.87,-0.078,0.772,1.24,0.021,0.13,441.69,53.6,45.42,41.03,18.35,AVOID - Poor risk-adjusted score
BWA,48,51.4,0.113,0.847,1.7,0.033,0.21,564.4,76.35,43.54,49.54,18.33,AVOID - Poor risk-adjusted score
IOT,48,46.86,-0.072,0.884,1.07,0.023,0.26,655.02,59.36,41.45,37.74,18.27,AVOID - Poor risk-adjusted score
PLD,48,58.63,0.066,0.62,1.16,0.02,0.02,441.75,67.04,36.34,39.31,18.19,AVOID - Poor risk-adjusted score
WING,48,70.04,-0.096,0.743,1.54,0.022,0.32,244.54,56.46,52.01,45.9,18.08,AVOID - Poor risk-adjusted score
LVS,48,60.36,0.174,0.885,2.56,0.042,0.13,407.27,74.85,53.39,64.32,18.06,AVOID - Poor risk-adjusted score
PM,48,67.59,-0.091,0.74,1.46,0.022,0.04,279.65,50.88,50.01,44.43,18.05,AVOID - Poor risk-adjusted score
NOK,48,60.15,-0.112,0.91,1.62,0.027,0.26,416.38,59.72,54.76,47.32,18.05,AVOID - Poor risk-adjusted score
ZS,48,46.43,-0.07,0.868,1.04,0.022,0.09,664.6,55.49,40.3,36.8,18.02,AVOID - Poor risk-adjusted score
ETSY,48,67.02,0.137,0.737,2.21,0.033,0.02,292.38,69.23,49.39,57.54,17.9,AVOID - Poor risk-adjusted score
PATH,48,40.81,-0.054,0.847,0.81,0.02,0.04,756.58,54.28,34.57,32.26,17.83,AVOID - Poor risk-adjusted score
HEI,48,76.15,-0.054,0.513,1.05,0.014,0.06,164.35,45.29,39.07,36.44,17.79,AVOID - Poor risk-adjusted score
X,48,45.12,-0.039,0.685,0.65,0.014,0.02,692.04,49.53,30.91,29.41,17.79,AVOID - Poor risk-adjusted score
PKX,48,40.85,0.081,0.866,1.2,0.029,0.06,756.42,74.32,35.38,38.9,17.67,AVOID - Poor risk-adjusted score
FUTU,48,47.22,0.076,0.756,1.21,0.026,0.3,649.4,76.07,35.7,39.06,17.66,AVOID - Poor risk-adjusted score
IQ,48,40.6,0.026,0.616,0.47,0.011,0.11,760.12,69.47,25.03,25.85,17.64,AVOID - Poor risk-adjusted score
FOXF,48,39.25,0.068,0.838,1.03,0.026,0.11,780.69,74.66,32.91,35.68,17.58,AVOID - Poor risk-adjusted score
JKHY,48,70.47,-0.047,0.506,0.92,0.013,0.06,237.25,45.15,35.63,33.55,17.51,AVOID - Poor risk-adjusted score
FIVE,48,59.23,0.118,0.748,1.9,0.032,0.32,430.31,75.62,44.3,50.67,17.49,AVOID - Poor risk-adjusted score
ACLS,48,76.61,0.018,0.321,0.44,0.006,0.02,158.85,39.47,24.58,25.14,17.41,AVOID - Poor risk-adjusted score
AXON,48,90.88,-0.116,0.664,1.97,0.022,0.09,22.73,49.44,60.31,51.8,17.41,AVOID - Poor risk-adjusted score
MO,48,62.26,-0.048,0.562,0.9,0.014,0.04,373.88,46.26,34.97,32.86,17.33,AVOID - Poor risk-adjusted score
T,48,56.11,-0.061,0.677,1.03,0.018,0.13,485.19,51.04,38.0,35.13,17.32,AVOID - Poor risk-adjusted score
ANET,48,50.31,0.125,0.856,1.87,0.037,0.23,587.19,76.65,43.08,49.6,17.28,AVOID - Poor risk-adjusted score
TSM,48,85.64,0.053,0.406,1.15,0.013,0.02,55.81,41.27,34.77,37.05,17.26,AVOID - Poor risk-adjusted score
GWW,48,71.14,-0.091,0.685,1.52,0.021,0.06,229.21,49.7,48.75,43.32,17.21,AVOID - Poor risk-adjusted score
DLTR,48,48.61,0.122,0.867,1.82,0.037,0.23,623.17,76.94,42.13,48.38,17.16,AVOID - Poor risk-adjusted score
WBD,48,45.06,0.087,0.803,1.34,0.03,0.15,690.06,74.09,36.17,40.02,17.11,AVOID - Poor risk-adjusted score
HWM,48,76.72,-0.056,0.499,1.09,0.014,0.11,157.04,45.67,38.27,35.62,17.01,AVOID - Poor risk-adjusted score
KO,48,66.99,-0.101,0.756,1.61,0.024,0.15,289.48,53.25,50.64,44.37,16.99,AVOID - Poor risk-adjusted score
FOUR,48,57.19,0.131,0.781,2.05,0.036,0.04,468.9,70.7,44.66,51.7,16.96,AVOID - Poor risk-adjusted score
RDDT,48,92.94,0.183,0.63,3.2,0.034,0.28,16.29,71.0,58.59,71.15,16.95,AVOID - Poor risk-adjusted score
CRL,48,45.39,0.049,0.645,0.84,0.019,0.15,685.48,70.46,29.27,31.05,16.84,AVOID - Poor risk-adjusted score
MKSI,48,49.25,0.063,0.656,1.07,0.022,0.11,607.65,69.64,32.33,34.84,16.8,AVOID - Poor risk-adjusted score
GTM,24,62.36,-0.054,0.448,0.56,0.009,0.3,366.67,48.64,27.96,26.08,16.73,AVOID - Poor risk-adjusted score
SQM,48,54.38,0.116,0.763,1.83,0.034,0.06,515.9,70.81,41.52,47.35,16.71,AVOID - Poor risk-adjusted score
PHG,48,46.42,0.068,0.704,1.12,0.024,0.06,665.12,69.99,32.7,35.45,16.7,AVOID - Poor risk-adjusted score
GILD,48,74.14,-0.06,0.52,1.15,0.015,0.13,188.33,46.61,38.57,35.72,16.65,AVOID - Poor risk-adjusted score
CHRW,48,54.59,0.098,0.709,1.61,0.029,0.11,512.6,70.46,38.71,43.35,16.63,AVOID - Poor risk-adjusted score
MKC,48,53.93,-0.09,0.823,1.38,0.026,0.06,525.0,53.4,44.36,39.45,16.6,AVOID - Poor risk-adjusted score
SFM,48,68.64,-0.106,0.75,1.7,0.025,0.06,264.29,51.3,51.5,44.8,16.58,AVOID - Poor risk-adjusted score
CBRE,48,55.09,0.038,0.501,0.75,0.014,0.02,505.06,64.09,27.6,28.92,16.51,AVOID - Poor risk-adjusted score
MNSO,48,60.83,0.041,0.471,0.83,0.014,0.02,401.4,43.19,28.64,30.1,16.47,AVOID - Poor risk-adjusted score
ICLR,48,47.64,0.036,0.552,0.67,0.014,0.17,640.9,68.56,26.29,27.47,16.45,AVOID - Poor risk-adjusted score
ZTS,48,71.4,-0.064,0.55,1.2,0.017,0.06,224.58,46.09,39.25,36.13,16.45,AVOID - Poor risk-adjusted score
PDCO,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
AYI,48,71.08,0.153,0.688,2.55,0.036,0.13,229.9,69.61,48.92,57.83,16.29,AVOID - Poor risk-adjusted score
ENPH,48,62.76,-0.047,0.522,0.9,0.014,0.04,364.19,45.08,32.76,30.85,16.27,AVOID - Poor risk-adjusted score
PCAR,48,54.9,0.051,0.545,0.96,0.018,0.06,507.52,65.89,29.94,31.85,16.24,AVOID - Poor risk-adjusted score
BLD,48,64.09,0.203,0.836,3.07,0.048,0.09,342.62,71.99,53.58,66.11,16.23,AVOID - Poor risk-adjusted score
CWST,48,60.88,-0.118,0.861,1.77,0.029,0.19,401.98,56.75,52.4,44.87,16.22,AVOID - Poor risk-adjusted score
SEIC,48,90.15,-0.102,0.584,1.86,0.021,0.02,25.85,45.9,52.69,46.08,16.13,AVOID - Poor risk-adjusted score
BIIB,48,62.83,0.124,0.685,2.08,0.033,0.21,363.85,71.5,43.05,49.53,16.08,AVOID - Poor risk-adjusted score
CEG,48,67.12,0.164,0.733,2.66,0.04,0.13,291.85,70.59,49.21,58.78,16.06,AVOID - Poor risk-adjusted score
O,48,61.34,-0.062,0.598,1.11,0.018,0.02,390.85,46.54,36.67,33.85,16.02,AVOID - Poor risk-adjusted score
ULTA,48,70.71,0.037,0.393,0.82,0.012,0.09,233.5,42.34,27.81,29.1,15.96,AVOID - Poor risk-adjusted score
CASY,48,55.18,-0.084,0.757,1.34,0.024,0.04,501.67,51.11,41.74,37.4,15.95,AVOID - Poor risk-adjusted score
CGNX,48,78.76,0.176,0.666,2.99,0.038,0.15,133.54,69.18,52.5,63.37,15.88,AVOID - Poor risk-adjusted score
TOL,48,56.9,0.067,0.573,1.22,0.021,0.0,476.21,65.03,32.58,35.27,15.87,AVOID - Poor risk-adjusted score
SNOW,48,44.76,-0.044,0.658,0.75,0.017,0.02,698.79,48.48,29.45,27.84,15.87,AVOID - Poor risk-adjusted score
AKAM,48,55.55,-0.053,0.596,0.95,0.017,0.09,497.0,47.86,33.09,30.91,15.83,AVOID - Poor risk-adjusted score
WU,48,38.45,-0.047,0.76,0.74,0.019,0.04,792.88,51.73,29.24,27.53,15.8,AVOID - Poor risk-adjusted score
DELL,48,43.5,0.107,0.837,1.61,0.037,0.19,716.56,75.22,36.39,41.13,15.73,AVOID - Poor risk-adjusted score
CHWY,48,67.64,-0.077,0.609,1.37,0.02,0.11,279.9,48.37,41.2,37.27,15.72,AVOID - Poor risk-adjusted score
RSG,48,59.76,-0.1,0.774,1.58,0.026,0.09,423.88,52.28,46.26,40.57,15.72,AVOID - Poor risk-adjusted score
RGLD,48,83.8,-0.074,0.503,1.44,0.017,0.04,74.83,44.22,42.15,38.31,15.69,AVOID - Poor risk-adjusted score
SHEL,48,54.76,-0.05,0.575,0.91,0.017,0.06,510.25,46.88,31.51,29.56,15.49,AVOID - Poor risk-adjusted score
LDOS,48,50.58,0.084,0.667,1.42,0.028,0.11,580.77,69.31,33.72,37.2,15.36,AVOID - Poor risk-adjusted score
FLS,48,54.3,0.079,0.614,1.39,0.026,0.04,516.23,66.69,33.32,36.55,15.28,AVOID - Poor risk-adjusted score
WAT,48,73.62,-0.069,0.526,1.32,0.018,0.04,194.96,44.83,38.69,35.39,15.28,AVOID - Poor risk-adjusted score
NVST,48,58.8,0.156,0.76,2.49,0.042,0.11,438.67,70.7,44.67,52.99,15.2,AVOID - Poor risk-adjusted score
ADP,48,77.71,-0.117,0.675,1.97,0.025,0.02,143.83,48.14,52.47,45.0,15.13,AVOID - Poor risk-adjusted score
KIM,48,58.49,-0.035,0.465,0.72,0.012,0.04,447.27,43.56,27.17,25.98,15.13,AVOID - Poor risk-adjusted score
AMAT,48,81.97,0.1,0.489,1.98,0.024,0.11,95.77,44.39,40.11,45.02,15.11,AVOID - Poor risk-adjusted score
NOW,48,87.41,-0.18,0.819,2.76,0.032,0.28,43.23,56.95,71.58,56.48,15.04,AVOID - Poor risk-adjusted score
ROP,48,66.03,-0.063,0.538,1.19,0.018,0.0,305.06,44.34,35.52,32.75,14.97,AVOID - Poor risk-adjusted score
ALGM,48,68.49,0.194,0.736,3.13,0.046,0.11,270.75,69.64,50.4,61.73,14.96,AVOID - Poor risk-adjusted score
Z,48,44.51,0.089,0.738,1.44,0.032,0.19,699.35,72.72,32.84,36.45,14.93,AVOID - Poor risk-adjusted score
CRUS,48,85.41,-0.059,0.425,1.25,0.015,0.02,56.31,41.7,36.28,33.62,14.92,AVOID - Poor risk-adjusted score
HRL,48,55.11,-0.096,0.77,1.51,0.027,0.11,502.98,52.47,42.41,37.43,14.9,AVOID - Poor risk-adjusted score
NDAQ,48,68.51,-0.046,0.451,0.96,0.014,0.21,266.27,46.38,30.87,29.09,14.86,AVOID - Poor risk-adjusted score
BEN,48,60.44,0.087,0.573,1.58,0.026,0.15,407.23,67.55,34.65,38.34,14.83,AVOID - Poor risk-adjusted score
RMD,48,89.22,0.041,0.317,1.0,0.011,0.15,29.71,41.36,28.27,29.71,14.83,AVOID - Poor risk-adjusted score
HLIT,48,65.47,-0.094,0.662,1.59,0.024,0.02,315.23,47.85,43.34,38.36,14.79,AVOID - Poor risk-adjusted score
AZN,48,67.91,0.059,0.447,1.21,0.018,0.15,277.0,44.62,30.38,32.59,14.73,AVOID - Poor risk-adjusted score
BF-B,48,62.48,0.065,0.497,1.28,0.021,0.06,367.83,44.14,31.06,33.57,14.72,AVOID - Poor risk-adjusted score
FL,48,34.61,0.062,0.778,0.97,0.028,0.09,835.56,72.23,26.91,28.97,14.71,AVOID - Poor risk-adjusted score
EPR,48,56.17,-0.095,0.748,1.52,0.027,0.13,483.92,52.28,42.02,37.12,14.71,AVOID - Poor risk-adjusted score
PG,48,70.85,-0.095,0.625,1.66,0.023,0.17,233.44,49.8,44.26,39.12,14.71,AVOID - Poor risk-adjusted score
LEVI,48,59.41,0.129,0.674,2.17,0.037,0.23,427.27,71.24,40.03,46.25,14.59,AVOID - Poor risk-adjusted score
TMO,48,61.03,0.052,0.463,1.06,0.017,0.04,396.65,42.99,28.24,30.07,14.58,AVOID - Poor risk-adjusted score
PSA,48,63.85,-0.097,0.68,1.63,0.025,0.19,345.35,51.67,43.39,38.25,14.57,AVOID - Poor risk-adjusted score
CNI,48,55.84,-0.074,0.653,1.28,0.023,0.23,490.52,51.99,36.47,33.11,14.55,AVOID - Poor risk-adjusted score
TNL,48,51.92,0.119,0.72,1.94,0.037,0.11,555.0,69.98,37.36,42.74,14.55,AVOID - Poor risk-adjusted score
CL,48,65.7,-0.074,0.573,1.35,0.021,0.23,311.54,49.81,37.65,34.21,14.54,AVOID - Poor risk-adjusted score
ENOV,48,42.17,-0.048,0.668,0.82,0.019,0.11,738.25,50.23,28.18,26.48,14.54,AVOID - Poor risk-adjusted score
EW,48,88.37,0.08,0.409,1.74,0.02,0.15,33.31,43.28,36.16,39.75,14.49,AVOID - Poor risk-adjusted score
HLF,48,37.67,0.104,0.866,1.55,0.041,0.28,803.23,77.39,32.6,36.74,14.43,AVOID - Poor risk-adjusted score
GNRC,48,61.47,0.225,0.825,3.43,0.056,0.28,389.06,74.69,50.68,63.59,14.36,AVOID - Poor risk-adjusted score
ACGL,48,74.75,0.12,0.545,2.25,0.03,0.04,181.77,64.18,40.72,46.66,14.34,AVOID - Poor risk-adjusted score
GLW,48,63.41,0.127,0.63,2.21,0.035,0.11,353.48,67.54,39.94,46.07,14.34,AVOID - Poor risk-adjusted score
TYL,48,77.69,-0.022,0.295,0.56,0.007,0.11,143.54,40.26,22.92,22.29,14.31,AVOID - Poor risk-adjusted score
MHK,48,48.11,0.116,0.745,1.87,0.039,0.15,633.48,71.45,35.84,40.92,14.27,AVOID - Poor risk-adjusted score
