ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
PCTY,37,85.06,-0.0321,0.602,0.44,0.005,0.06,60.11,48.66,51.23,49.18,34.11,WATCH - Monitor for opportunity
CAVA,37,75.89,0.0455,0.673,0.59,0.008,0.17,168.3,72.75,51.1,53.99,33.91,HOLD - Modest potential
IT,37,71.36,-0.0735,0.939,0.81,0.011,0.28,226.86,62.59,67.0,60.91,33.65,WATCH - Monitor for opportunity
MNDY,37,86.12,-0.0346,0.601,0.48,0.006,0.03,48.41,48.02,51.73,49.5,33.54,WATCH - Monitor for opportunity
TSM,37,85.55,0.1016,0.77,1.24,0.014,0.17,57.05,74.99,65.88,74.07,33.11,HOLD - Modest potential
CPRT,37,88.81,-0.0457,0.636,0.61,0.007,0.39,31.68,56.18,56.52,53.31,33.06,WATCH - Monitor for opportunity
CIEN,37,76.19,0.1049,0.851,1.21,0.016,0.22,164.54,78.38,64.83,73.15,33.03,HOLD - Modest potential
COO,37,60.18,0.0384,0.747,0.47,0.008,0.06,414.95,72.74,44.97,47.13,31.96,HOLD - Modest potential
WDAY,37,84.28,-0.0421,0.625,0.57,0.007,0.03,70.11,48.65,52.72,49.95,31.85,WATCH - Monitor for opportunity
LRCX,37,88.48,0.1025,0.726,1.28,0.015,0.06,34.14,71.44,64.23,72.29,31.64,HOLD - Modest potential
TTD,37,86.15,0.0482,0.577,0.68,0.008,0.0,49.27,66.54,49.75,52.73,31.43,HOLD - Modest potential
NICE,37,81.14,-0.0436,0.644,0.58,0.007,0.06,107.97,49.71,52.23,49.4,31.27,WATCH - Monitor for opportunity
TYL,37,77.68,-0.0478,0.685,0.62,0.008,0.08,143.81,51.43,53.23,50.07,30.98,WATCH - Monitor for opportunity
ALRM,37,62.54,-0.035,0.732,0.44,0.007,0.11,369.38,53.5,45.81,43.8,30.48,WATCH - Monitor for opportunity
BMRN,37,83.86,0.0392,0.541,0.57,0.007,0.06,76.03,66.66,45.37,47.59,30.32,HOLD - Modest potential
MELI,37,81.25,-0.042,0.618,0.57,0.007,0.28,106.54,53.4,50.23,47.6,30.31,WATCH - Monitor for opportunity
TPR,37,69.57,0.1016,0.829,1.19,0.017,0.25,252.14,78.16,57.68,64.85,29.59,WATCH - Monitor for opportunity
HQY,37,73.79,-0.045,0.669,0.59,0.008,0.06,194.08,50.37,49.33,46.57,29.33,WATCH - Monitor for opportunity
SPXC,37,68.82,0.0787,0.749,0.97,0.014,0.11,264.19,73.29,51.57,56.58,28.72,WATCH - Monitor for opportunity
AMD,37,86.02,0.1591,0.808,1.89,0.022,0.19,54.41,75.94,69.52,82.66,28.6,WATCH - Monitor for opportunity
GDDY,37,67.23,-0.0868,0.929,0.96,0.014,0.44,287.49,65.32,62.45,55.77,28.43,WATCH - Monitor for opportunity
GFS,37,68.53,0.0252,0.548,0.36,0.005,0.08,267.89,67.57,37.55,38.73,28.39,WATCH - Monitor for opportunity
FSLR,37,71.48,0.0663,0.674,0.86,0.012,0.33,223.11,75.68,48.18,52.14,27.99,WATCH - Monitor for opportunity
SNPS,37,79.63,0.1871,0.894,2.11,0.027,0.17,123.59,77.51,71.21,86.75,27.87,WATCH - Monitor for opportunity
ANF,37,58.75,0.1038,0.908,1.16,0.02,0.25,441.14,80.27,53.35,60.12,27.79,WATCH - Monitor for opportunity
BROS,37,67.59,-0.0978,0.946,1.07,0.016,0.08,281.24,58.47,63.97,56.3,27.16,WATCH - Monitor for opportunity
DBX,37,63.22,-0.0707,0.852,0.82,0.013,0.17,357.41,57.59,53.85,49.14,27.03,WATCH - Monitor for opportunity
BLD,37,62.55,0.1117,0.864,1.28,0.021,0.03,369.95,74.43,54.05,61.41,26.9,WATCH - Monitor for opportunity
CSGP,37,81.04,0.0683,0.595,0.94,0.012,0.06,107.54,67.8,48.23,52.3,26.89,WATCH - Monitor for opportunity
RMBS,37,96.19,0.0508,0.464,0.8,0.008,0.11,5.62,45.32,44.65,47.47,26.42,WATCH - Monitor for opportunity
MANH,37,82.22,0.0535,0.535,0.78,0.01,0.0,94.11,65.09,43.96,46.88,26.32,WATCH - Monitor for opportunity
BOOT,37,72.09,0.0942,0.706,1.2,0.017,0.11,215.41,71.75,50.92,56.81,25.86,WATCH - Monitor for opportunity
CLS,37,71.57,0.0933,0.707,1.18,0.017,0.31,221.22,75.67,50.61,56.41,25.82,WATCH - Monitor for opportunity
SMCI,37,69.56,0.1551,0.869,1.78,0.026,0.28,253.14,79.07,60.45,71.62,25.79,WATCH - Monitor for opportunity
JWN,28,44.68,-0.0359,0.799,0.32,0.007,0.15,701.07,56.22,35.72,34.12,25.76,WATCH - Monitor for opportunity
MRCY,37,72.27,-0.0834,0.793,1.0,0.014,0.14,214.65,55.17,57.28,51.4,25.7,WATCH - Monitor for opportunity
GRMN,37,89.17,0.11,0.63,1.48,0.017,0.06,29.89,68.35,56.18,63.71,25.69,WATCH - Monitor for opportunity
BHP,37,73.92,0.0594,0.583,0.83,0.011,0.08,192.7,68.04,43.12,46.3,25.3,WATCH - Monitor for opportunity
VRSK,37,72.47,-0.0767,0.747,0.95,0.013,0.17,211.41,54.43,54.12,49.0,25.16,WATCH - Monitor for opportunity
ATKR,37,51.53,0.0508,0.743,0.63,0.012,0.17,563.19,74.4,38.28,40.7,24.97,AVOID - Poor risk-adjusted score
AMAT,37,81.74,0.1764,0.787,2.12,0.026,0.22,98.65,75.44,64.29,77.61,24.84,AVOID - Poor risk-adjusted score
IDXX,37,77.17,0.0234,0.431,0.38,0.005,0.25,152.54,47.44,33.28,34.25,24.81,AVOID - Poor risk-adjusted score
NVDA,37,100.38,0.0686,0.47,1.07,0.011,0.25,2.41,48.03,47.17,51.18,24.74,AVOID - Poor risk-adjusted score
ILMN,37,59.04,0.0621,0.694,0.8,0.013,0.08,435.46,71.15,40.99,44.15,24.58,AVOID - Poor risk-adjusted score
MMSI,37,72.58,-0.0851,0.768,1.04,0.014,0.22,209.86,56.07,55.76,49.92,24.51,AVOID - Poor risk-adjusted score
PAAS,37,80.41,-0.0711,0.646,0.94,0.012,0.03,115.3,48.75,51.92,47.35,24.35,AVOID - Poor risk-adjusted score
DY,37,61.4,0.039,0.582,0.55,0.009,0.17,392.03,69.91,35.74,37.48,24.25,AVOID - Poor risk-adjusted score
PANW,37,85.76,-0.0256,0.414,0.42,0.005,0.11,51.78,44.15,35.52,34.38,24.13,AVOID - Poor risk-adjusted score
SKYW,37,56.42,0.0873,0.788,1.05,0.019,0.06,485.08,72.89,44.47,49.24,24.02,AVOID - Poor risk-adjusted score
QLYS,37,89.44,-0.0156,0.35,0.28,0.003,0.06,28.05,41.3,31.3,30.69,23.96,AVOID - Poor risk-adjusted score
FOUR,37,56.26,0.0969,0.807,1.15,0.02,0.08,488.03,73.82,45.38,50.77,23.6,AVOID - Poor risk-adjusted score
EME,37,75.3,0.1237,0.701,1.58,0.021,0.17,175.78,72.27,52.78,60.69,23.55,AVOID - Poor risk-adjusted score
VRT,37,78.03,0.1526,0.737,1.9,0.024,0.06,141.65,70.77,57.47,67.94,23.44,AVOID - Poor risk-adjusted score
CEG,37,65.93,0.0958,0.704,1.22,0.018,0.19,311.7,73.18,46.45,51.9,23.4,AVOID - Poor risk-adjusted score
UPWK,37,77.68,-0.1142,0.82,1.35,0.017,0.25,144.19,57.88,63.73,54.87,23.39,AVOID - Poor risk-adjusted score
CWST,37,61.73,-0.078,0.806,0.93,0.015,0.19,385.97,56.57,49.76,44.97,23.33,AVOID - Poor risk-adjusted score
TLN,37,59.09,0.1208,0.83,1.42,0.024,0.17,433.76,75.83,49.02,56.2,23.27,AVOID - Poor risk-adjusted score
YELP,37,83.25,-0.0138,0.351,0.25,0.003,0.11,83.84,42.47,29.25,28.75,23.01,AVOID - Poor risk-adjusted score
RCL,37,65.86,0.1468,0.811,1.74,0.026,0.19,312.81,75.57,53.41,62.79,22.91,AVOID - Poor risk-adjusted score
HAE,37,57.66,0.0394,0.586,0.55,0.01,0.06,463.11,67.74,33.79,35.45,22.88,AVOID - Poor risk-adjusted score
AFRM,37,60.88,0.0722,0.67,0.94,0.015,0.36,401.68,75.76,40.76,44.4,22.86,AVOID - Poor risk-adjusted score
NTCT,37,77.6,-0.0498,0.538,0.72,0.009,0.14,144.49,48.0,41.78,39.19,22.73,AVOID - Poor risk-adjusted score
REGN,37,77.65,0.0074,0.329,0.14,0.002,0.0,144.86,39.7,25.57,25.81,22.69,AVOID - Poor risk-adjusted score
MTSI,37,87.17,0.0207,0.34,0.38,0.004,0.11,39.59,41.99,29.65,30.41,22.07,AVOID - Poor risk-adjusted score
VNOM,37,72.75,-0.0512,0.556,0.73,0.01,0.11,207.0,47.88,40.41,37.84,21.83,AVOID - Poor risk-adjusted score
COHR,37,62.77,0.1941,0.901,2.18,0.035,0.33,366.51,80.22,56.57,69.31,21.78,AVOID - Poor risk-adjusted score
DFS,26,40.45,-0.057,0.849,0.46,0.011,0.04,762.27,55.11,34.33,31.9,21.78,AVOID - Poor risk-adjusted score
FIVE,37,58.83,0.1747,0.902,1.96,0.033,0.39,439.73,81.49,53.04,63.94,21.57,AVOID - Poor risk-adjusted score
AEIS,37,75.67,0.0811,0.559,1.16,0.015,0.17,171.78,68.58,42.3,46.53,21.56,AVOID - Poor risk-adjusted score
LULU,37,82.19,0.0226,0.358,0.4,0.005,0.28,94.73,45.8,29.42,30.25,21.55,AVOID - Poor risk-adjusted score
GE,37,78.21,0.1133,0.614,1.54,0.02,0.06,140.78,67.56,48.02,54.65,21.48,AVOID - Poor risk-adjusted score
FIX,37,79.13,0.1274,0.635,1.71,0.022,0.17,128.27,70.22,50.25,57.99,21.42,AVOID - Poor risk-adjusted score
ATGE,37,72.33,-0.1089,0.784,1.31,0.018,0.33,213.97,58.38,56.73,49.2,21.27,AVOID - Poor risk-adjusted score
AKAM,37,56.01,-0.0139,0.466,0.22,0.004,0.14,490.38,46.37,26.1,25.65,21.08,AVOID - Poor risk-adjusted score
CTSH,37,77.83,-0.072,0.593,1.0,0.013,0.17,142.7,49.84,46.15,42.04,21.04,AVOID - Poor risk-adjusted score
CCJ,37,76.83,0.1219,0.629,1.64,0.021,0.08,156.54,68.4,48.33,55.47,21.0,AVOID - Poor risk-adjusted score
FCX,37,69.96,0.118,0.663,1.55,0.022,0.0,246.35,67.68,46.38,53.03,20.82,AVOID - Poor risk-adjusted score
ANET,37,49.44,0.087,0.775,1.06,0.021,0.22,603.89,75.55,38.3,42.4,20.63,AVOID - Poor risk-adjusted score
CRL,37,45.23,0.0694,0.769,0.85,0.019,0.11,690.62,73.41,34.76,37.74,20.45,AVOID - Poor risk-adjusted score
DXCM,37,78.19,0.1347,0.63,1.81,0.023,0.11,139.73,68.8,49.24,57.23,20.35,AVOID - Poor risk-adjusted score
PATH,37,41.18,-0.0373,0.752,0.46,0.011,0.03,750.57,51.99,30.96,29.52,20.23,AVOID - Poor risk-adjusted score
BURL,37,51.91,0.1009,0.767,1.23,0.024,0.0,556.43,70.63,39.79,44.71,20.04,AVOID - Poor risk-adjusted score
EW,37,88.1,0.1264,0.554,1.81,0.021,0.0,34.54,64.56,48.8,56.26,20.0,AVOID - Poor risk-adjusted score
ETN,37,70.75,0.0841,0.562,1.2,0.017,0.11,232.32,67.39,39.78,43.9,19.97,AVOID - Poor risk-adjusted score
URI,37,59.81,0.0684,0.596,0.95,0.016,0.14,421.7,69.07,35.63,38.65,19.86,AVOID - Poor risk-adjusted score
NUE,37,53.45,0.1394,0.834,1.63,0.03,0.03,531.92,72.52,44.56,52.02,19.78,AVOID - Poor risk-adjusted score
RL,37,75.06,0.0529,0.454,0.84,0.011,0.28,178.76,48.06,34.08,36.32,19.75,AVOID - Poor risk-adjusted score
RGLD,37,83.97,-0.1239,0.703,1.58,0.019,0.03,73.81,49.76,59.01,50.15,19.45,AVOID - Poor risk-adjusted score
CVX,37,58.0,0.0721,0.61,0.99,0.017,0.17,455.62,69.94,35.4,38.56,19.42,AVOID - Poor risk-adjusted score
WAT,37,73.78,-0.118,0.753,1.45,0.02,0.08,194.35,52.3,55.58,47.61,19.42,AVOID - Poor risk-adjusted score
DLTR,37,48.1,0.1597,0.937,1.76,0.037,0.36,634.24,81.67,45.07,53.62,19.41,AVOID - Poor risk-adjusted score
NVT,37,69.72,0.0923,0.575,1.3,0.019,0.19,249.49,69.28,40.1,44.65,19.41,AVOID - Poor risk-adjusted score
TCOM,37,65.14,0.0437,0.473,0.68,0.01,0.11,323.14,45.38,30.82,32.5,19.36,AVOID - Poor risk-adjusted score
VNO,37,58.85,-0.097,0.801,1.16,0.02,0.06,441.43,53.18,47.15,41.54,19.25,AVOID - Poor risk-adjusted score
VRSN,37,74.85,-0.047,0.469,0.73,0.01,0.03,180.51,43.64,35.08,33.03,19.06,AVOID - Poor risk-adjusted score
CAT,37,56.94,0.1126,0.712,1.42,0.025,0.22,476.24,73.31,40.56,46.12,19.03,AVOID - Poor risk-adjusted score
HGV,37,43.76,0.0959,0.824,1.13,0.026,0.19,714.95,76.04,36.07,40.32,18.95,AVOID - Poor risk-adjusted score
WBD,37,44.65,0.1053,0.836,1.23,0.028,0.28,699.73,77.89,37.34,42.15,18.91,AVOID - Poor risk-adjusted score
LVS,37,59.5,0.1956,0.845,2.27,0.038,0.19,426.41,75.42,50.29,61.69,18.85,AVOID - Poor risk-adjusted score
ON,37,66.81,0.0673,0.518,1.0,0.015,0.11,296.24,66.28,34.63,37.51,18.77,AVOID - Poor risk-adjusted score
CPRI,37,32.5,0.0276,0.745,0.34,0.011,0.14,851.54,74.06,24.2,25.03,18.65,AVOID - Poor risk-adjusted score
NOK,37,60.72,-0.1221,0.865,1.4,0.023,0.28,406.22,59.2,52.53,44.76,18.64,AVOID - Poor risk-adjusted score
IQ,37,40.44,0.0216,0.583,0.3,0.007,0.06,762.54,67.85,23.58,24.22,18.6,AVOID - Poor risk-adjusted score
FI,37,61.97,-0.0797,0.676,1.04,0.017,0.28,381.76,54.17,41.91,37.79,18.57,AVOID - Poor risk-adjusted score
WB,37,64.11,0.0428,0.452,0.68,0.011,0.14,341.95,45.28,28.99,30.53,18.18,AVOID - Poor risk-adjusted score
VST,37,67.07,0.0688,0.507,1.03,0.015,0.08,292.57,65.33,33.99,36.88,18.15,AVOID - Poor risk-adjusted score
IOT,37,47.24,-0.077,0.811,0.91,0.019,0.19,648.41,56.29,38.31,34.67,18.13,AVOID - Poor risk-adjusted score
CRWD,37,50.22,0.0541,0.591,0.75,0.015,0.11,587.7,68.47,29.7,31.69,18.1,AVOID - Poor risk-adjusted score
FUTU,37,46.91,0.0992,0.762,1.21,0.026,0.22,657.68,74.71,35.73,40.07,18.1,AVOID - Poor risk-adjusted score
SQM,37,53.73,0.1051,0.698,1.34,0.025,0.0,527.05,68.43,37.48,42.29,18.05,AVOID - Poor risk-adjusted score
SAP,37,83.4,-0.0686,0.484,1.05,0.013,0.19,81.78,47.15,40.37,36.94,18.0,AVOID - Poor risk-adjusted score
PTC,37,71.36,0.1574,0.654,2.08,0.029,0.06,224.27,67.82,46.67,55.41,18.0,AVOID - Poor risk-adjusted score
FOXF,37,38.85,0.0652,0.768,0.79,0.02,0.11,786.59,73.21,29.82,32.23,17.97,AVOID - Poor risk-adjusted score
LEVI,37,59.01,0.1974,0.823,2.32,0.039,0.22,436.22,75.21,48.6,59.7,17.97,AVOID - Poor risk-adjusted score
SSRM,37,79.66,-0.0183,0.312,0.35,0.004,0.06,123.24,40.02,24.82,24.25,17.96,AVOID - Poor risk-adjusted score
ONON,37,91.44,-0.0344,0.335,0.63,0.007,0.25,19.35,44.37,30.66,29.35,17.96,AVOID - Poor risk-adjusted score
BWA,37,50.65,0.0856,0.677,1.11,0.022,0.03,578.35,68.67,34.29,37.91,17.96,AVOID - Poor risk-adjusted score
Z,37,43.81,0.0472,0.632,0.63,0.014,0.22,714.73,71.96,27.69,29.31,17.94,AVOID - Poor risk-adjusted score
AMBA,37,49.54,0.0797,0.671,1.04,0.021,0.11,601.49,70.25,33.23,36.5,17.9,AVOID - Poor risk-adjusted score
ZS,37,46.81,-0.0701,0.772,0.85,0.018,0.03,657.78,51.89,36.13,33.0,17.82,AVOID - Poor risk-adjusted score
DOX,37,66.48,-0.081,0.621,1.1,0.017,0.11,300.73,49.2,41.27,37.15,17.71,AVOID - Poor risk-adjusted score
FND,37,49.84,0.0523,0.578,0.73,0.015,0.17,594.43,69.21,28.82,30.69,17.7,AVOID - Poor risk-adjusted score
ORCL,37,67.39,0.0804,0.522,1.19,0.018,0.11,287.65,66.12,35.19,38.68,17.67,AVOID - Poor risk-adjusted score
MTCH,37,56.87,0.0421,0.485,0.65,0.011,0.03,478.03,43.97,27.58,29.03,17.64,AVOID - Poor risk-adjusted score
KEYS,37,84.86,0.0091,0.245,0.2,0.002,0.03,63.89,37.66,20.76,21.0,17.54,AVOID - Poor risk-adjusted score
PKX,37,40.4,0.0806,0.774,0.98,0.024,0.06,762.86,71.9,31.26,34.37,17.37,AVOID - Poor risk-adjusted score
UPST,37,37.21,0.1087,0.912,1.22,0.033,0.42,807.81,82.44,33.95,38.45,17.36,AVOID - Poor risk-adjusted score
U,37,70.29,0.258,0.788,3.1,0.044,0.0,243.05,69.24,55.42,71.16,17.35,AVOID - Poor risk-adjusted score
FL,37,34.39,0.0874,0.9,0.98,0.029,0.08,836.59,75.8,30.94,34.27,17.27,AVOID - Poor risk-adjusted score
BP,37,42.69,0.0421,0.603,0.58,0.014,0.22,731.11,71.18,25.74,27.09,17.16,AVOID - Poor risk-adjusted score
WING,37,70.76,-0.0547,0.478,0.84,0.012,0.33,234.49,49.81,33.81,31.52,17.08,AVOID - Poor risk-adjusted score
PAGS,37,52.11,-0.0346,0.518,0.51,0.01,0.11,553.35,46.78,27.01,25.84,17.08,AVOID - Poor risk-adjusted score
AIG,37,63.58,-0.0978,0.688,1.26,0.02,0.14,351.59,51.43,43.73,38.48,17.03,AVOID - Poor risk-adjusted score
PM,37,68.01,-0.1091,0.693,1.4,0.021,0.08,274.16,50.41,47.15,40.87,17.03,AVOID - Poor risk-adjusted score
MU,37,76.77,0.1125,0.516,1.67,0.022,0.22,155.89,67.74,39.6,45.03,16.85,AVOID - Poor risk-adjusted score
CHWY,37,67.95,-0.1081,0.679,1.4,0.021,0.22,276.57,52.76,46.16,40.07,16.7,AVOID - Poor risk-adjusted score
MODG,37,29.18,0.0657,0.917,0.73,0.025,0.42,883.08,83.33,26.76,28.94,16.7,AVOID - Poor risk-adjusted score
DELL,37,42.92,0.1141,0.804,1.36,0.032,0.39,727.0,78.74,34.52,39.32,16.67,AVOID - Poor risk-adjusted score
VIPS,37,58.65,0.0359,0.43,0.58,0.01,0.11,443.14,44.14,25.25,26.38,16.65,AVOID - Poor risk-adjusted score
FICO,37,75.23,-0.1443,0.745,1.79,0.024,0.47,176.43,59.42,56.05,46.35,16.64,AVOID - Poor risk-adjusted score
UL,37,59.35,-0.0697,0.6,0.96,0.016,0.19,432.86,50.26,35.59,32.52,16.58,AVOID - Poor risk-adjusted score
PDCO,7,47.11,-0.0989,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
CRK,37,59.79,-0.1167,0.772,1.42,0.024,0.22,423.76,55.22,46.13,39.58,16.37,AVOID - Poor risk-adjusted score
AYI,37,70.45,0.1977,0.675,2.57,0.036,0.08,240.32,68.25,47.52,58.39,16.35,AVOID - Poor risk-adjusted score
MKC,37,54.41,-0.0936,0.735,1.17,0.021,0.06,517.38,51.02,39.99,35.39,16.35,AVOID - Poor risk-adjusted score
HOLX,37,72.65,0.0273,0.328,0.51,0.007,0.19,208.97,43.04,23.85,24.66,16.34,AVOID - Poor risk-adjusted score
ICLR,37,47.5,0.046,0.541,0.67,0.014,0.19,645.62,68.7,25.68,27.16,16.28,AVOID - Poor risk-adjusted score
APH,37,79.4,0.1117,0.487,1.71,0.022,0.08,125.16,44.11,38.64,43.9,16.2,AVOID - Poor risk-adjusted score
NSC,37,59.87,0.0565,0.474,0.88,0.015,0.11,420.81,44.99,28.4,30.4,16.2,AVOID - Poor risk-adjusted score
BF-B,37,62.21,0.089,0.537,1.3,0.021,0.03,375.76,64.59,33.43,37.09,16.15,AVOID - Poor risk-adjusted score
BABA,37,60.73,0.1141,0.6,1.57,0.026,0.03,403.59,65.95,36.41,41.47,16.12,AVOID - Poor risk-adjusted score
WSM,37,77.29,0.069,0.412,1.15,0.015,0.17,149.76,44.22,31.87,34.6,16.11,AVOID - Poor risk-adjusted score
INFY,37,84.05,-0.0796,0.475,1.23,0.015,0.06,72.86,43.88,39.89,35.97,16.1,AVOID - Poor risk-adjusted score
MKSI,37,48.95,0.0741,0.603,1.02,0.021,0.06,613.38,67.13,29.54,32.24,15.98,AVOID - Poor risk-adjusted score
DVA,37,47.9,0.0149,0.405,0.25,0.005,0.08,635.7,43.29,19.4,19.76,15.8,AVOID - Poor risk-adjusted score
EQR,37,55.37,-0.0822,0.66,1.08,0.02,0.25,500.11,52.86,36.56,32.85,15.79,AVOID - Poor risk-adjusted score
JOYY,37,80.45,-0.0448,0.37,0.79,0.01,0.11,115.05,42.33,29.74,28.08,15.72,AVOID - Poor risk-adjusted score
ALAB,37,40.76,0.1274,0.83,1.49,0.037,0.39,758.38,79.01,33.83,39.04,15.66,AVOID - Poor risk-adjusted score
T,37,56.42,-0.067,0.586,0.94,0.017,0.19,481.08,49.8,33.05,30.3,15.66,AVOID - Poor risk-adjusted score
FLS,37,54.0,0.1052,0.622,1.42,0.026,0.06,522.32,67.13,33.58,37.9,15.64,AVOID - Poor risk-adjusted score
NUS,37,48.77,0.0902,0.637,1.21,0.025,0.0,618.84,66.63,31.06,34.5,15.64,AVOID - Poor risk-adjusted score
BKNG,37,83.91,0.0567,0.351,1.02,0.012,0.11,75.89,41.52,29.42,31.5,15.57,AVOID - Poor risk-adjusted score
EL,37,48.19,0.1955,0.857,2.25,0.047,0.28,632.16,76.59,41.3,50.66,15.56,AVOID - Poor risk-adjusted score
MLCO,37,48.8,0.2242,0.897,2.53,0.052,0.39,619.46,79.5,43.77,54.89,15.56,AVOID - Poor risk-adjusted score
DD,37,52.86,0.0716,0.549,1.03,0.02,0.11,541.76,66.72,28.99,31.56,15.53,AVOID - Poor risk-adjusted score
VYX,37,36.5,0.0839,0.775,1.02,0.028,0.11,817.65,72.69,28.29,31.21,15.47,AVOID - Poor risk-adjusted score
WCC,37,41.81,0.1267,0.803,1.51,0.036,0.17,743.81,73.83,33.59,38.74,15.44,AVOID - Poor risk-adjusted score
NOW,37,88.57,-0.1481,0.627,2.0,0.023,0.22,34.22,51.01,55.57,45.73,15.26,AVOID - Poor risk-adjusted score
STX,37,62.63,0.1139,0.559,1.63,0.026,0.14,368.08,66.97,35.04,39.9,15.19,AVOID - Poor risk-adjusted score
MO,37,62.5,-0.0561,0.484,0.86,0.014,0.03,371.03,43.71,30.27,28.16,15.14,AVOID - Poor risk-adjusted score
EMR,37,63.65,0.0481,0.405,0.81,0.013,0.08,349.51,42.55,25.78,27.33,15.12,AVOID - Poor risk-adjusted score
STM,37,64.11,0.0659,0.448,1.05,0.016,0.06,341.3,42.9,28.69,31.03,15.12,AVOID - Poor risk-adjusted score
