Portfolio,total_return,annual_return,volatility,sharpe_ratio,max_drawdown
252,1.484534386653546,1.432502343912358,0.3096307925455187,4.626485409075606,-0.24876656060631697
504,1.7525648921515553,0.9819291009254214,0.2866905794956108,3.425048366266443,-0.24876656021188948
