Portfolio,total_return,annual_return,volatility,sharpe_ratio,max_drawdown
252,1.4902928686090937,1.4380089676852061,0.30954277871548735,4.64559042098325,-0.24876656034332345
504,1.7558673110155874,0.9871904704998542,0.28701181059339653,3.439546506671064,-0.24876656034332323
