Portfolio,total_return,annual_return,volatility,sharpe_ratio,max_drawdown
252,1.490292858919522,1.4380089584196756,0.309542777022012,4.645590416465821,-0.24876656001011796
504,1.7558672917271485,0.9871904610780109,0.28701181454421004,3.4395464264971864,-0.2487665602118897
