ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
GNTX,6,78.73166666666667,-0.028285714285715354,0.012142599035712687,0.43838402748680755,0.005568077573447459,0.2,128.16666666666666,33.80747021372663,0.9560070597467194,0.9357382139254155,AVOID - Too unpredictable
AU,6,85.93166666666666,0.0317142857142849,0.010364247370249213,0.5320218249491454,0.006191219670076752,0.6,49.5,41.6918054540998,0.8906170502711319,0.9117850473616265,AVOID - Too unpredictable
LNC,6,27.370000000000005,-0.040000000000000056,0.034246575342462005,0.3691431519975238,0.013487144756942774,0.2,898.8333333333334,33.678682784579586,0.9373287671231852,0.9092425994246838,AVOID - Too unpredictable
TRI,6,68.93333333333332,0.03485714285714282,0.012703849961871239,0.5281624329271754,0.007661930845171791,0.6,250.83333333333334,41.614922414338956,0.875718724038324,0.8985916740101961,AVOID - Too unpredictable
EPAM,6,78.10833333333333,0.005428571428572174,0.011388611388654102,0.08687475019948186,0.0011122340791569214,0.2,137.16666666666666,34.230434933743936,0.8895454545487909,0.8931670952827281,AVOID - Too unpredictable
MGA,6,36.03,-0.03771428571428551,0.025487844123922465,0.4034435111222722,0.011197433003671169,0.2,817.5,33.64489202335056,0.9183270237849265,0.8923791626081559,AVOID - Too unpredictable
FSS,6,69.04666666666667,0.02628571428571353,0.012667371739860545,0.3988594851434378,0.005776665325047376,0.6,247.33333333333334,41.80235461969108,0.8746397940649044,0.8918737630745495,AVOID - Too unpredictable
SO,6,52.401666666666664,-0.03457142857142778,0.01734472457455083,0.4483085495008496,0.00855523455680512,0.2,543.6666666666666,33.66481828155601,0.9088924755807544,0.885347293936492,AVOID - Too unpredictable
NI,6,53.55833333333334,-0.03628571428571457,0.016661874516842423,0.48008390470370493,0.008963757361824271,0.2,521.5,33.60348049932284,0.8923822293312188,0.8681206377196606,AVOID - Too unpredictable
ETN,6,68.82666666666667,0.030285714285715973,0.012330811665041352,0.46578488120113654,0.00676750602287587,0.2,252.16666666666666,33.69317374766365,0.8486886641992462,0.8679527706905773,AVOID - Too unpredictable
XOM,6,65.02333333333333,-0.04057142857142821,0.013479931187553862,0.5967876972220134,0.009178054501799562,0.2,324.0,33.486592485446664,0.8765100589187105,0.8498719873810339,AVOID - Too unpredictable
VICI,6,66.165,-0.015714285714284414,0.012659817112746996,0.23851974062258854,0.003604923156088393,0.2,302.8333333333333,34.01930219777357,0.8376367992649051,0.8277664792294191,AVOID - Too unpredictable
LYG,6,31.209999999999997,-0.054285714285714354,0.02740245938970587,0.5600595206463912,0.01794487409953192,0.6,860.6666666666666,41.02758637173798,0.85523075755272,0.8204874041167975,AVOID - Too unpredictable
TWLO,6,83.735,0.012285714285714481,0.00970578200045269,0.21297495940446204,0.0025434401314200997,0.0,76.5,30.03682944687157,0.812713655807906,0.8202013840142174,AVOID - Too unpredictable
NTAP,6,69.23166666666667,-0.03742857142857148,0.012133588969170495,0.5802992523019679,0.008381991655581037,0.2,244.83333333333334,33.52580850351701,0.8400285869839553,0.816472529032395,AVOID - Too unpredictable
ABT,6,78.11833333333333,-0.0339999999999979,0.01049990917033139,0.566669117641756,0.007253983712424604,0.2,137.0,33.58959890386748,0.8202354045376709,0.7993375170494494,AVOID - Too unpredictable
FDX,6,17.226666666666663,-0.0634285714285714,0.04813956214266013,0.4937160677510457,0.028659988453040585,0.2,946.6666666666666,32.578188018975744,0.8292841905108916,0.7899525640862659,AVOID - Too unpredictable
CMS,6,47.37166666666667,-0.03971428571428573,0.016847774746792887,0.5225392063972067,0.011030627443912467,0.2,638.6666666666666,33.402370498012544,0.7981071693801571,0.774363057966365,AVOID - Too unpredictable
LITE,6,24.05333333333333,0.013714285714285826,0.03185253456220394,0.13123346456686366,0.005455936719797548,0.2,925.8333333333334,34.40998236488636,0.766159631336212,0.7740390189566746,AVOID - Too unpredictable
CRS,6,74.98,-0.020000000000001295,0.010358094110671567,0.33560889936551846,0.004475978919252046,0.4,175.5,37.86314493139494,0.7766498964181542,0.7650036416387004,AVOID - Too unpredictable
OGN,6,43.093333333333334,0.015428571428570795,0.017493201087835586,0.19922070396645353,0.004623005197241341,0.2,721.8333333333334,34.06249551291093,0.7538403455451282,0.7625617982671635,AVOID - Too unpredictable
