Portfolio,total_return,annual_return,volatility,sharpe_ratio,max_drawdown
252,7.086229890813648,6.702570997761564,0.5918703436678868,11.324390670133901,-0.2836541434301844
504,3.729128312628017,4.406944128475502,0.5111584876863697,8.62148283680552,-0.3020810791779836
