Portfolio,total_return,annual_return,volatility,sharpe_ratio,max_drawdown
252,8.549600366388864,8.061390445561766,0.5756457687757806,14.00408182050193,-0.25304933245504824
504,3.8257456995073884,4.568095218822112,0.5094570050276269,8.966596147940674,-0.29683851306314396
