ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
MBLY,19,49.38,0.18,0.664,1.21,0.024,0.11,226.79,69.7,32.79,39.69,17.99,AVOID - Poor risk-adjusted score
STM,19,46.98,0.246,0.763,1.54,0.033,0.22,306.89,74.05,35.84,45.66,17.95,AVOID - Poor risk-adjusted score
ACLS,19,46.49,0.207,0.726,1.33,0.029,0.0,322.47,68.92,33.76,41.81,17.92,AVOID - Poor risk-adjusted score
CCJ,19,62.38,0.376,0.719,2.43,0.039,0.11,30.32,69.9,44.86,61.36,17.89,AVOID - Poor risk-adjusted score
PPBI,19,49.24,0.314,0.79,1.93,0.039,0.22,230.42,74.21,38.89,51.64,17.6,AVOID - Poor risk-adjusted score
ATHM,19,53.62,0.183,0.615,1.28,0.024,0.33,120.95,72.72,32.97,40.04,17.55,AVOID - Poor risk-adjusted score
EEFT,19,48.27,-0.101,0.686,0.67,0.014,0.0,261.63,49.21,33.14,29.04,17.42,AVOID - Poor risk-adjusted score
INCY,19,52.3,0.258,0.697,1.7,0.032,0.33,147.21,74.32,36.43,46.8,17.36,AVOID - Poor risk-adjusted score
SIMO,19,55.45,0.358,0.75,2.26,0.041,0.0,96.68,68.41,41.56,56.39,17.28,AVOID - Poor risk-adjusted score
AMZN,19,38.46,0.106,0.675,0.7,0.018,0.22,607.84,72.86,25.96,29.31,17.2,AVOID - Poor risk-adjusted score
SNV,19,60.26,0.327,0.676,2.18,0.036,0.44,45.63,75.56,40.74,54.46,17.14,AVOID - Poor risk-adjusted score
NMR,19,45.82,0.244,0.747,1.55,0.034,0.11,350.05,71.26,34.24,43.57,17.1,AVOID - Poor risk-adjusted score
KGC,19,65.45,0.148,0.478,1.17,0.018,0.33,16.95,49.22,31.28,36.81,16.97,AVOID - Poor risk-adjusted score
ARWR,19,48.6,0.124,0.572,0.9,0.019,0.5,250.26,75.3,27.79,31.97,16.83,AVOID - Poor risk-adjusted score
PFG,19,45.15,0.262,0.765,1.64,0.036,0.0,375.58,69.31,34.54,44.48,16.83,AVOID - Poor risk-adjusted score
AAL,19,49.92,0.2,0.645,1.36,0.027,0.22,210.26,71.07,32.2,39.63,16.79,AVOID - Poor risk-adjusted score
ELF,19,46.72,0.291,0.767,1.82,0.039,0.0,316.0,69.13,35.85,46.99,16.67,AVOID - Poor risk-adjusted score
BIIB,19,41.69,0.213,0.754,1.34,0.032,0.33,491.63,76.05,31.42,39.07,16.67,AVOID - Poor risk-adjusted score
LSCC,19,53.34,0.454,0.828,2.73,0.051,0.56,131.47,80.83,44.16,62.1,16.65,AVOID - Poor risk-adjusted score
BURL,19,37.96,-0.073,0.709,0.47,0.012,0.11,627.63,52.25,26.92,24.49,16.62,AVOID - Poor risk-adjusted score
SPXC,19,49.88,0.182,0.619,1.27,0.025,0.22,210.21,70.46,30.86,37.42,16.51,AVOID - Poor risk-adjusted score
WB,19,56.67,-0.191,0.807,1.17,0.021,0.17,76.89,55.49,45.74,35.56,16.41,AVOID - Poor risk-adjusted score
BWA,19,47.79,0.216,0.671,1.44,0.03,0.22,276.47,71.57,32.09,39.99,16.38,AVOID - Poor risk-adjusted score
CSGP,19,46.77,0.057,0.475,0.45,0.01,0.11,312.16,45.5,22.21,23.78,16.37,AVOID - Poor risk-adjusted score
MU,19,39.79,0.269,0.832,1.62,0.041,0.11,561.21,73.12,33.1,42.82,16.36,AVOID - Poor risk-adjusted score
TAL,19,61.02,0.213,0.552,1.57,0.026,0.11,37.47,66.2,33.66,41.86,16.29,AVOID - Poor risk-adjusted score
FLG,19,56.65,0.376,0.72,2.43,0.043,0.17,82.53,70.65,40.8,55.81,16.27,AVOID - Poor risk-adjusted score
ETSY,19,48.92,0.4,0.82,2.42,0.049,0.44,244.79,78.56,40.13,55.41,16.21,AVOID - Poor risk-adjusted score
CELH,19,52.63,0.513,0.865,3.02,0.057,0.44,148.84,79.11,45.55,65.08,16.18,AVOID - Poor risk-adjusted score
TREE,19,44.26,0.471,0.935,2.67,0.06,0.11,403.53,74.26,41.39,58.49,15.96,AVOID - Poor risk-adjusted score
CHRW,19,40.38,0.146,0.666,0.98,0.024,0.22,536.84,71.99,26.88,31.58,15.95,AVOID - Poor risk-adjusted score
PINS,19,49.73,0.36,0.765,2.25,0.045,0.22,217.32,72.86,38.04,51.65,15.89,AVOID - Poor risk-adjusted score
APP,19,49.41,0.199,0.622,1.38,0.028,0.06,226.21,66.98,30.73,37.79,15.88,AVOID - Poor risk-adjusted score
NCLH,19,50.56,0.411,0.795,2.53,0.05,0.22,197.68,73.3,40.2,55.73,15.81,AVOID - Poor risk-adjusted score
ZBRA,19,48.87,-0.082,0.573,0.59,0.012,0.22,240.16,50.43,28.02,25.18,15.79,AVOID - Poor risk-adjusted score
UHAL,19,43.77,0.171,0.643,1.17,0.027,0.33,420.42,73.28,28.14,33.81,15.59,AVOID - Poor risk-adjusted score
HST,19,40.04,0.111,0.606,0.78,0.019,0.22,550.11,70.69,24.28,27.56,15.49,AVOID - Poor risk-adjusted score
AXTA,19,43.8,0.055,0.476,0.44,0.01,0.17,417.32,46.6,20.84,22.27,15.48,AVOID - Poor risk-adjusted score
MOMO,19,58.23,-0.229,0.836,1.37,0.024,0.11,60.47,54.96,48.7,36.11,15.23,AVOID - Poor risk-adjusted score
JD,19,46.53,-0.129,0.711,0.84,0.018,0.11,318.68,51.74,33.07,27.9,15.16,AVOID - Poor risk-adjusted score
BNTX,19,57.57,0.202,0.532,1.51,0.026,0.11,69.11,65.55,30.62,37.75,15.01,AVOID - Poor risk-adjusted score
ANF,19,47.15,0.231,0.648,1.57,0.033,0.11,299.53,68.32,30.54,38.47,14.98,AVOID - Poor risk-adjusted score
DXC,19,39.48,-0.065,0.601,0.46,0.012,0.0,567.95,46.88,23.74,21.83,14.96,AVOID - Poor risk-adjusted score
GNTX,19,46.5,0.183,0.606,1.29,0.028,0.11,324.05,67.63,28.16,34.18,14.95,AVOID - Poor risk-adjusted score
QDEL,19,42.06,-0.12,0.728,0.77,0.018,0.11,479.05,52.25,30.64,26.19,14.81,AVOID - Poor risk-adjusted score
MFC,19,46.71,0.2,0.615,1.4,0.03,0.22,314.16,69.88,28.71,35.35,14.73,AVOID - Poor risk-adjusted score
HLF,19,48.68,0.26,0.65,1.77,0.036,0.22,250.26,70.32,31.66,40.71,14.71,AVOID - Poor risk-adjusted score
X,19,50.3,-0.211,0.859,1.25,0.025,0.44,197.16,62.19,43.22,32.76,14.57,AVOID - Poor risk-adjusted score
MNSO,19,55.98,0.225,0.549,1.66,0.03,0.11,87.79,65.73,30.75,38.58,14.5,AVOID - Poor risk-adjusted score
SOLV,19,46.42,-0.16,0.765,1.0,0.022,0.11,321.79,53.02,35.52,28.79,14.4,AVOID - Poor risk-adjusted score
BA,19,35.66,0.127,0.651,0.86,0.024,0.22,699.58,71.55,23.2,26.77,14.38,AVOID - Poor risk-adjusted score
HIMS,19,69.08,-0.173,0.585,1.24,0.018,0.11,6.53,47.98,40.42,32.18,14.36,AVOID - Poor risk-adjusted score
IFF,19,43.34,0.115,0.538,0.86,0.02,0.11,433.68,66.37,23.31,26.57,14.29,AVOID - Poor risk-adjusted score
PCTY,19,50.4,-0.211,0.842,1.26,0.025,0.11,194.53,54.99,42.46,32.18,14.23,AVOID - Poor risk-adjusted score
FSS,19,53.02,0.283,0.61,1.99,0.037,0.11,132.89,66.78,32.36,42.22,14.13,AVOID - Poor risk-adjusted score
USFD,19,45.65,-0.182,0.825,1.1,0.024,0.33,346.74,59.0,37.66,29.63,14.12,AVOID - Poor risk-adjusted score
SQM,19,50.06,0.181,0.545,1.35,0.027,0.33,205.32,70.34,27.3,33.1,14.11,AVOID - Poor risk-adjusted score
NOK,19,47.71,-0.153,0.719,0.99,0.021,0.22,280.11,53.93,34.29,28.03,14.09,AVOID - Poor risk-adjusted score
ACGL,19,39.26,0.19,0.667,1.27,0.032,0.33,579.47,73.45,26.21,31.99,14.09,AVOID - Poor risk-adjusted score
ARCC,19,36.37,-0.091,0.694,0.6,0.016,0.17,680.95,52.51,25.24,22.42,14.03,AVOID - Poor risk-adjusted score
LYFT,19,52.75,0.604,0.843,3.61,0.068,0.22,153.0,72.88,44.44,64.6,14.02,AVOID - Poor risk-adjusted score
ORA,19,40.1,-0.138,0.777,0.85,0.021,0.5,545.47,61.17,31.14,25.99,14.01,AVOID - Poor risk-adjusted score
RH,19,45.8,0.13,0.524,0.98,0.021,0.0,348.79,63.56,23.99,27.75,13.99,AVOID - Poor risk-adjusted score
CPRI,19,38.61,0.156,0.634,1.07,0.028,0.22,603.58,70.67,24.47,29.01,13.99,AVOID - Poor risk-adjusted score
BLD,19,44.16,0.337,0.737,2.15,0.049,0.22,409.68,71.67,32.53,43.71,13.87,AVOID - Poor risk-adjusted score
ALGM,19,56.82,0.247,0.542,1.84,0.032,0.44,77.05,71.92,30.81,39.28,13.83,AVOID - Poor risk-adjusted score
WSM,19,46.77,0.136,0.517,1.04,0.022,0.17,312.32,66.63,24.2,28.17,13.82,AVOID - Poor risk-adjusted score
SKX,19,54.63,0.059,0.36,0.54,0.01,0.22,103.0,44.27,19.69,21.13,13.74,AVOID - Poor risk-adjusted score
ATKR,19,43.37,0.337,0.741,2.14,0.049,0.22,437.84,71.72,32.13,43.17,13.73,AVOID - Poor risk-adjusted score
TEAM,19,41.76,0.176,0.608,1.24,0.03,0.11,487.79,67.49,25.38,30.62,13.7,AVOID - Poor risk-adjusted score
CGNX,19,51.38,0.348,0.655,2.36,0.046,0.22,174.53,69.51,33.66,45.46,13.55,AVOID - Poor risk-adjusted score
ANSS,19,51.06,-0.067,0.446,0.55,0.011,0.22,174.0,46.76,22.8,20.89,13.45,AVOID - Poor risk-adjusted score
NFLX,19,45.84,-0.142,0.685,0.94,0.02,0.17,339.79,51.83,31.38,26.05,13.45,AVOID - Poor risk-adjusted score
MPW,19,38.61,0.304,0.765,1.91,0.049,0.22,603.0,72.45,29.52,38.99,13.42,AVOID - Poor risk-adjusted score
JOYY,19,59.43,-0.24,0.769,1.5,0.025,0.11,49.84,52.77,45.7,33.43,13.39,AVOID - Poor risk-adjusted score
CNC,19,46.54,0.297,0.656,2.01,0.043,0.11,324.26,67.58,30.52,40.13,13.35,AVOID - Poor risk-adjusted score
GEV,19,52.78,0.383,0.657,2.59,0.049,0.0,142.68,64.81,34.68,47.57,13.26,AVOID - Poor risk-adjusted score
AEO,19,36.83,0.338,0.814,2.05,0.056,0.0,657.47,68.84,29.97,40.28,13.2,AVOID - Poor risk-adjusted score
WDAY,19,38.48,0.053,0.458,0.43,0.011,0.17,605.63,45.97,17.63,18.79,13.17,AVOID - Poor risk-adjusted score
DOCU,19,51.8,-0.185,0.713,1.2,0.023,0.28,160.42,54.62,36.91,28.94,13.16,AVOID - Poor risk-adjusted score
CRS,19,58.86,-0.206,0.691,1.36,0.023,0.22,54.37,52.85,40.65,31.01,13.14,AVOID - Poor risk-adjusted score
RDDT,19,67.08,-0.306,0.823,1.85,0.028,0.56,11.74,63.04,55.21,37.41,13.13,REDUCE - Weakening position
TDOC,19,48.95,0.387,0.69,2.55,0.052,0.22,242.53,69.93,33.77,46.39,13.07,AVOID - Poor risk-adjusted score
ALGN,19,49.78,0.27,0.59,1.93,0.039,0.11,215.26,66.03,29.35,37.99,12.97,AVOID - Poor risk-adjusted score
BBY,19,32.81,0.202,0.732,1.29,0.039,0.22,776.47,72.46,24.02,29.63,12.91,AVOID - Poor risk-adjusted score
VST,19,44.03,-0.176,0.773,1.1,0.025,0.06,407.26,51.8,34.02,26.99,12.88,AVOID - Poor risk-adjusted score
TRIP,19,47.31,0.298,0.627,2.06,0.044,0.11,294.11,66.68,29.66,39.04,12.76,AVOID - Poor risk-adjusted score
VOD,19,41.6,-0.106,0.612,0.74,0.018,0.11,494.47,48.81,25.47,22.18,12.75,AVOID - Poor risk-adjusted score
CMBT,19,31.62,-0.071,0.652,0.48,0.015,0.17,801.53,51.38,20.62,18.81,12.71,AVOID - Poor risk-adjusted score
EDU,19,48.41,-0.1,0.522,0.76,0.016,0.11,257.32,46.32,25.28,22.19,12.63,AVOID - Poor risk-adjusted score
CTRA,19,36.9,0.149,0.596,1.06,0.029,0.0,660.74,65.01,21.98,25.9,12.59,AVOID - Poor risk-adjusted score
CZR,19,38.9,-0.159,0.789,0.98,0.025,0.11,589.58,53.37,30.69,24.9,12.59,AVOID - Poor risk-adjusted score
MMSI,19,49.29,-0.078,0.46,0.63,0.013,0.0,223.21,42.53,22.69,20.51,12.59,AVOID - Poor risk-adjusted score
SEIC,19,49.97,-0.204,0.752,1.29,0.026,0.28,206.11,55.53,37.57,28.74,12.56,AVOID - Poor risk-adjusted score
FSLR,19,44.09,0.128,0.49,1.0,0.023,0.22,407.37,46.87,21.61,24.96,12.46,AVOID - Poor risk-adjusted score
JKHY,19,38.5,-0.121,0.682,0.81,0.021,0.11,606.68,50.58,26.24,22.38,12.39,AVOID - Poor risk-adjusted score
ATGE,19,54.71,0.086,0.362,0.78,0.014,0.11,100.95,41.66,19.82,21.92,12.3,AVOID - Poor risk-adjusted score
FHI,19,54.61,0.074,0.348,0.69,0.013,0.11,102.16,41.41,19.02,20.77,12.29,AVOID - Poor risk-adjusted score
RMBS,19,61.44,0.619,0.695,4.07,0.066,0.11,43.05,66.46,42.7,62.2,12.28,AVOID - Poor risk-adjusted score
LCID,19,59.41,-0.243,0.723,1.57,0.026,0.33,50.79,55.73,42.98,31.31,12.19,AVOID - Poor risk-adjusted score
KMT,19,48.47,-0.196,0.732,1.25,0.026,0.11,254.0,51.6,35.48,27.44,12.18,AVOID - Poor risk-adjusted score
NVST,19,58.85,0.142,0.394,1.24,0.021,0.11,54.37,41.95,23.21,27.17,12.14,AVOID - Poor risk-adjusted score
VALE,19,35.51,0.089,0.517,0.68,0.019,0.0,704.16,63.6,18.37,20.4,12.13,AVOID - Poor risk-adjusted score
IP,19,41.8,0.218,0.59,1.56,0.037,0.11,484.95,66.2,24.67,30.8,12.05,AVOID - Poor risk-adjusted score
VICI,19,40.61,-0.066,0.49,0.52,0.013,0.22,528.68,47.88,19.91,18.28,12.03,AVOID - Poor risk-adjusted score
ABG,19,47.05,0.388,0.668,2.6,0.055,0.22,306.26,68.96,31.44,43.21,12.0,AVOID - Poor risk-adjusted score
ABNB,19,32.71,0.156,0.64,1.07,0.033,0.11,778.53,68.15,20.93,24.82,12.0,AVOID - Poor risk-adjusted score
LI,19,56.42,-0.295,0.852,1.75,0.031,0.44,81.21,61.33,48.05,32.97,11.99,AVOID - Poor risk-adjusted score
BOOT,19,55.99,-0.226,0.704,1.47,0.026,0.22,88.0,52.92,39.39,29.33,11.86,AVOID - Poor risk-adjusted score
WBD,19,51.78,0.168,0.452,1.37,0.026,0.06,158.68,42.03,23.4,28.05,11.84,AVOID - Poor risk-adjusted score
HGV,19,48.5,0.45,0.688,2.97,0.061,0.33,262.74,71.19,33.38,46.89,11.81,AVOID - Poor risk-adjusted score
VTR,19,34.88,-0.182,0.885,1.06,0.03,0.11,722.16,55.73,30.86,24.28,11.78,AVOID - Poor risk-adjusted score
BP,19,28.8,0.093,0.606,0.65,0.023,0.0,855.53,65.92,17.46,19.45,11.77,AVOID - Poor risk-adjusted score
META,19,44.82,-0.164,0.681,1.09,0.024,0.22,376.79,52.44,30.52,24.58,11.76,AVOID - Poor risk-adjusted score
ANET,19,47.17,0.324,0.609,2.28,0.048,0.11,300.68,65.67,28.73,38.35,11.71,AVOID - Poor risk-adjusted score
KIM,19,44.05,-0.07,0.452,0.57,0.013,0.0,407.0,42.28,19.92,18.2,11.61,AVOID - Poor risk-adjusted score
HEI,19,44.19,-0.172,0.7,1.13,0.026,0.44,400.47,57.34,30.94,24.66,11.58,AVOID - Poor risk-adjusted score
PAAS,19,64.7,0.145,0.355,1.33,0.021,0.11,20.63,40.82,22.98,26.97,11.57,AVOID - Poor risk-adjusted score
BRO,19,44.08,0.599,0.831,3.6,0.082,0.17,409.84,70.08,36.61,53.17,11.55,AVOID - Poor risk-adjusted score
GNRC,19,48.6,0.477,0.694,3.13,0.065,0.11,257.68,66.58,33.72,47.73,11.54,AVOID - Poor risk-adjusted score
SKYW,19,50.99,0.135,0.418,1.15,0.023,0.06,178.0,41.39,21.3,24.78,11.54,AVOID - Poor risk-adjusted score
GRAB,19,61.89,-0.316,0.811,1.92,0.031,0.0,34.47,51.22,50.18,33.67,11.53,REDUCE - Weakening position
CF,19,48.65,-0.219,0.752,1.38,0.028,0.11,248.63,51.95,36.6,27.47,11.52,AVOID - Poor risk-adjusted score
WAT,19,45.44,-0.057,0.404,0.49,0.011,0.17,356.0,44.38,18.38,17.07,11.44,AVOID - Poor risk-adjusted score
XPO,19,44.6,-0.156,0.649,1.06,0.024,0.11,385.0,49.31,28.94,23.56,11.43,AVOID - Poor risk-adjusted score
ASX,19,43.18,-0.148,0.643,1.01,0.023,0.56,438.79,58.07,27.78,22.87,11.38,AVOID - Poor risk-adjusted score
AGI,19,58.93,-0.199,0.603,1.4,0.024,0.11,53.42,47.93,35.54,27.36,11.38,AVOID - Poor risk-adjusted score
MTG,19,45.02,0.147,0.468,1.18,0.026,0.17,375.42,44.76,21.08,24.8,11.37,AVOID - Poor risk-adjusted score
DUOL,19,67.42,-0.269,0.668,1.8,0.027,0.33,10.63,54.02,45.02,31.81,11.35,AVOID - Poor risk-adjusted score
CCL,19,47.28,0.201,0.499,1.56,0.033,0.11,295.79,43.88,23.58,29.04,11.35,AVOID - Poor risk-adjusted score
PPG,19,36.69,0.11,0.503,0.85,0.023,0.22,668.58,67.21,18.44,20.91,11.31,AVOID - Poor risk-adjusted score
AMKR,19,47.84,0.44,0.666,2.95,0.062,0.33,280.79,70.48,31.88,44.64,11.29,AVOID - Poor risk-adjusted score
GOOGL,19,37.47,0.071,0.439,0.59,0.016,0.33,643.63,48.26,16.43,17.88,11.27,AVOID - Poor risk-adjusted score
BK,19,40.62,-0.154,0.685,1.02,0.025,0.11,529.58,50.27,27.84,22.72,11.25,AVOID - Poor risk-adjusted score
STLA,19,36.74,0.143,0.54,1.06,0.029,0.17,666.84,66.62,19.82,23.21,11.24,AVOID - Poor risk-adjusted score
CPNG,19,44.47,-0.276,0.924,1.57,0.035,0.44,389.53,63.08,41.1,28.83,11.22,AVOID - Poor risk-adjusted score
NIO,19,54.33,0.182,0.429,1.52,0.028,0.0,109.58,40.07,23.3,28.26,11.22,AVOID - Poor risk-adjusted score
ADM,19,37.63,0.23,0.616,1.61,0.043,0.11,636.21,66.43,23.17,29.18,11.2,AVOID - Poor risk-adjusted score
VIPS,19,52.91,-0.208,0.663,1.4,0.026,0.0,135.26,47.24,35.06,26.69,11.13,AVOID - Poor risk-adjusted score
CHKP,19,42.14,-0.173,0.704,1.13,0.027,0.11,475.05,50.67,29.67,23.64,11.12,AVOID - Poor risk-adjusted score
HL,19,53.64,0.487,0.634,3.35,0.062,0.11,129.95,65.01,34.03,48.31,11.1,AVOID - Poor risk-adjusted score
HOG,19,39.32,0.312,0.657,2.11,0.054,0.33,576.89,71.0,25.83,34.26,11.01,AVOID - Poor risk-adjusted score
INTC,19,36.05,0.475,0.829,2.86,0.079,0.44,677.89,75.84,29.89,42.29,10.97,AVOID - Poor risk-adjusted score
DASH,19,52.29,-0.264,0.774,1.64,0.031,0.44,150.74,58.98,40.5,28.78,10.89,AVOID - Poor risk-adjusted score
DY,19,58.28,-0.073,0.344,0.68,0.012,0.22,58.84,43.6,20.06,18.26,10.88,AVOID - Poor risk-adjusted score
KDP,19,29.82,-0.104,0.703,0.68,0.023,0.0,838.79,48.8,20.95,18.29,10.88,AVOID - Poor risk-adjusted score
EPR,19,39.24,-0.197,0.793,1.21,0.031,0.33,577.79,57.37,31.11,24.03,10.87,AVOID - Poor risk-adjusted score
PTEN,19,37.46,0.098,0.462,0.79,0.021,0.17,642.47,45.08,17.31,19.39,10.82,AVOID - Poor risk-adjusted score
SMCI,19,43.82,0.165,0.476,1.31,0.03,0.11,417.74,43.5,20.84,24.91,10.78,AVOID - Poor risk-adjusted score
TMDX,19,47.19,0.351,0.591,2.5,0.053,0.11,303.74,64.64,27.88,37.71,10.76,AVOID - Poor risk-adjusted score
AMD,19,45.33,0.405,0.644,2.76,0.061,0.11,366.95,65.46,29.2,40.39,10.74,AVOID - Poor risk-adjusted score
SPOT,19,54.95,-0.216,0.639,1.48,0.027,0.11,100.21,48.72,35.14,26.48,10.69,AVOID - Poor risk-adjusted score
HPE,19,40.96,0.102,0.429,0.85,0.021,0.0,516.05,40.8,17.58,19.76,10.69,AVOID - Poor risk-adjusted score
HP,19,39.48,0.18,0.527,1.36,0.034,0.0,570.42,62.37,20.81,25.21,10.68,AVOID - Poor risk-adjusted score
BKNG,19,39.08,0.155,0.506,1.19,0.031,0.0,586.11,62.11,19.75,23.4,10.66,AVOID - Poor risk-adjusted score
MKSI,19,39.52,0.106,0.446,0.87,0.022,0.22,569.42,45.64,17.64,19.92,10.66,AVOID - Poor risk-adjusted score
DQ,19,63.03,-0.143,0.443,1.18,0.019,0.11,27.37,43.63,27.89,23.11,10.61,AVOID - Poor risk-adjusted score
IOT,19,48.9,-0.204,0.671,1.37,0.028,0.33,239.26,53.99,32.79,25.08,10.6,AVOID - Poor risk-adjusted score
