ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
JNPR,22,48.83,-0.075,0.715,0.57,0.012,0.14,240.68,53.13,34.89,31.64,20.19,AVOID - Poor risk-adjusted score
AXTA,22,43.93,0.066,0.644,0.52,0.012,0.0,411.14,68.14,28.31,30.62,20.12,AVOID - Poor risk-adjusted score
AMBA,22,61.53,0.222,0.688,1.7,0.028,0.14,34.86,70.74,42.33,53.01,19.65,AVOID - Poor risk-adjusted score
MBLY,22,49.66,0.181,0.752,1.33,0.027,0.24,218.64,74.67,37.37,45.3,19.48,AVOID - Poor risk-adjusted score
WYNN,22,44.76,0.112,0.696,0.85,0.019,0.14,383.86,71.83,31.15,35.42,19.1,AVOID - Poor risk-adjusted score
ONON,22,60.04,-0.162,0.83,1.13,0.019,0.05,44.68,53.97,49.81,40.27,18.94,AVOID - Poor risk-adjusted score
EEFT,22,48.15,-0.095,0.746,0.7,0.015,0.05,265.36,51.89,35.93,31.73,18.67,AVOID - Poor risk-adjusted score
PTON,22,65.18,0.365,0.764,2.65,0.041,0.05,18.73,69.81,49.82,67.82,18.58,AVOID - Poor risk-adjusted score
AAL,22,50.28,0.214,0.756,1.56,0.031,0.14,201.73,72.44,38.02,47.32,18.48,AVOID - Poor risk-adjusted score
MARA,22,46.23,0.19,0.771,1.37,0.03,0.33,333.64,76.83,35.66,43.56,18.34,AVOID - Poor risk-adjusted score
FHI,22,54.85,0.104,0.557,0.88,0.016,0.05,99.91,66.04,30.54,34.42,18.27,AVOID - Poor risk-adjusted score
ATHM,22,53.81,0.163,0.646,1.29,0.024,0.14,118.59,69.83,34.75,41.48,18.11,AVOID - Poor risk-adjusted score
VEEV,22,51.77,-0.118,0.757,0.86,0.017,0.05,158.64,52.01,39.2,33.59,18.08,AVOID - Poor risk-adjusted score
GWRE,22,56.15,-0.141,0.781,1.01,0.018,0.14,84.32,54.48,43.84,36.41,18.08,AVOID - Poor risk-adjusted score
CCJ,22,62.76,0.333,0.739,2.46,0.039,0.24,28.32,73.03,46.41,62.22,18.01,AVOID - Poor risk-adjusted score
BWA,22,48.11,0.215,0.758,1.56,0.033,0.14,266.05,72.35,36.48,45.42,17.71,AVOID - Poor risk-adjusted score
TAL,22,61.26,0.195,0.608,1.59,0.026,0.14,35.91,68.5,37.23,45.66,17.64,AVOID - Poor risk-adjusted score
APP,22,49.7,0.198,0.714,1.48,0.03,0.1,217.45,70.34,35.49,43.61,17.56,AVOID - Poor risk-adjusted score
ZD,22,51.09,0.318,0.824,2.22,0.044,0.05,181.95,71.32,42.11,56.04,17.38,AVOID - Poor risk-adjusted score
CSGP,22,46.82,0.049,0.502,0.44,0.009,0.14,310.09,66.99,23.52,24.97,17.32,AVOID - Poor risk-adjusted score
BURL,22,37.8,-0.083,0.808,0.59,0.015,0.14,630.95,55.55,30.54,27.42,17.3,AVOID - Poor risk-adjusted score
CHRW,22,40.58,0.141,0.737,1.04,0.026,0.24,529.36,74.31,29.91,34.96,17.14,AVOID - Poor risk-adjusted score
DXC,22,39.35,-0.072,0.73,0.54,0.014,0.05,570.5,51.49,28.73,26.16,17.03,AVOID - Poor risk-adjusted score
ANSS,22,50.94,-0.072,0.584,0.6,0.012,0.14,177.5,49.2,29.74,27.09,16.95,AVOID - Poor risk-adjusted score
ATGE,22,55.11,0.15,0.584,1.24,0.023,0.24,96.77,70.03,32.18,37.93,16.92,AVOID - Poor risk-adjusted score
AMZN,22,38.54,0.089,0.663,0.69,0.018,0.19,602.5,71.91,25.56,28.34,16.76,AVOID - Poor risk-adjusted score
INCY,22,53.0,0.332,0.789,2.37,0.045,0.33,136.82,75.85,41.8,56.01,16.62,AVOID - Poor risk-adjusted score
WSM,22,47.0,0.141,0.638,1.12,0.024,0.1,303.95,68.64,29.96,35.05,16.5,AVOID - Poor risk-adjusted score
ACLS,22,46.84,0.22,0.739,1.62,0.035,0.05,310.59,69.64,34.6,43.25,16.49,AVOID - Poor risk-adjusted score
TSLA,22,46.92,0.226,0.744,1.66,0.035,0.14,308.05,71.65,34.92,43.84,16.48,AVOID - Poor risk-adjusted score
ELF,22,47.01,0.255,0.772,1.84,0.039,0.05,304.73,70.2,36.3,46.53,16.37,AVOID - Poor risk-adjusted score
SNV,22,60.51,0.27,0.65,2.13,0.035,0.33,44.05,72.66,39.35,50.93,16.29,AVOID - Poor risk-adjusted score
DLTR,22,37.34,0.094,0.666,0.73,0.02,0.05,645.77,68.96,24.85,27.72,16.0,AVOID - Poor risk-adjusted score
MFC,22,46.97,0.19,0.685,1.46,0.031,0.14,304.77,70.29,32.15,39.27,15.98,AVOID - Poor risk-adjusted score
MNSO,22,56.25,0.209,0.616,1.69,0.03,0.14,84.68,68.33,34.65,42.98,15.97,AVOID - Poor risk-adjusted score
ETSY,22,49.52,0.396,0.864,2.71,0.055,0.24,229.82,75.22,42.78,59.0,15.92,AVOID - Poor risk-adjusted score
UHAL,22,43.94,0.15,0.664,1.17,0.027,0.43,412.82,75.84,29.19,34.42,15.88,AVOID - Poor risk-adjusted score
RIVN,22,46.98,0.308,0.806,2.17,0.046,0.1,308.14,71.45,37.86,50.09,15.78,AVOID - Poor risk-adjusted score
CLS,22,66.95,-0.018,0.291,0.22,0.003,0.24,10.64,43.18,19.5,19.06,15.68,AVOID - Poor risk-adjusted score
TRMB,22,48.65,0.087,0.515,0.77,0.016,0.05,247.0,64.82,25.06,27.75,15.67,AVOID - Poor risk-adjusted score
BNTX,22,57.78,0.178,0.562,1.51,0.026,0.14,66.45,67.1,32.47,39.27,15.64,AVOID - Poor risk-adjusted score
QDEL,22,41.92,-0.112,0.78,0.81,0.019,0.14,483.05,54.34,32.7,28.23,15.62,AVOID - Poor risk-adjusted score
SQM,22,50.28,0.169,0.613,1.37,0.027,0.24,199.5,70.43,30.83,36.99,15.61,AVOID - Poor risk-adjusted score
HLF,22,49.01,0.244,0.709,1.84,0.038,0.14,239.86,70.37,34.76,44.23,15.56,AVOID - Poor risk-adjusted score
QRVO,22,48.96,0.226,0.687,1.73,0.035,0.14,242.05,69.93,33.64,42.26,15.46,AVOID - Poor risk-adjusted score
PAGS,22,45.76,0.159,0.642,1.26,0.028,0.24,351.95,71.26,29.38,34.94,15.45,AVOID - Poor risk-adjusted score
COTY,22,37.76,0.133,0.705,1.0,0.027,0.19,629.18,72.31,26.63,30.91,15.42,AVOID - Poor risk-adjusted score
BIIB,22,41.84,0.172,0.701,1.3,0.031,0.24,484.91,72.68,29.33,35.28,15.31,AVOID - Poor risk-adjusted score
CELH,22,53.52,0.543,0.912,3.61,0.067,0.43,135.73,79.18,48.79,70.15,15.23,AVOID - Poor risk-adjusted score
DY,22,58.1,-0.09,0.527,0.79,0.014,0.24,61.36,49.22,30.63,27.23,15.22,AVOID - Poor risk-adjusted score
SKYW,22,51.25,0.151,0.569,1.27,0.025,0.1,172.82,66.51,29.18,34.43,15.19,AVOID - Poor risk-adjusted score
PFG,22,45.32,0.209,0.699,1.59,0.035,0.05,368.32,68.41,31.66,39.26,15.17,AVOID - Poor risk-adjusted score
ALK,22,52.8,0.175,0.583,1.45,0.027,0.29,139.41,70.45,30.78,37.1,15.14,AVOID - Poor risk-adjusted score
TREE,22,44.82,0.433,0.924,2.86,0.064,0.05,382.64,72.28,41.39,57.82,14.99,AVOID - Poor risk-adjusted score
GNTX,22,47.11,0.261,0.722,1.95,0.041,0.05,303.91,68.48,34.03,43.79,14.84,AVOID - Poor risk-adjusted score
MOMO,22,58.09,-0.182,0.755,1.33,0.023,0.14,62.55,53.23,43.87,34.53,14.83,AVOID - Poor risk-adjusted score
NOK,22,47.53,-0.143,0.763,1.04,0.022,0.24,286.23,55.47,36.26,30.06,14.77,AVOID - Poor risk-adjusted score
EDU,22,48.26,-0.1,0.627,0.8,0.017,0.14,261.77,50.01,30.26,26.57,14.77,AVOID - Poor risk-adjusted score
LSCC,22,53.6,0.352,0.728,2.62,0.049,0.43,127.32,75.52,39.01,52.78,14.6,AVOID - Poor risk-adjusted score
CGNX,22,51.86,0.339,0.734,2.51,0.048,0.24,165.18,71.93,38.05,51.18,14.57,AVOID - Poor risk-adjusted score
NCLH,22,50.85,0.332,0.737,2.46,0.048,0.24,190.86,72.04,37.47,50.23,14.54,AVOID - Poor risk-adjusted score
BLDR,22,46.66,0.101,0.518,0.89,0.019,0.24,316.82,68.38,24.15,27.15,14.34,AVOID - Poor risk-adjusted score
BLD,22,44.76,0.357,0.822,2.5,0.056,0.14,387.55,71.92,36.77,49.87,14.26,AVOID - Poor risk-adjusted score
FSS,22,53.27,0.242,0.616,1.95,0.037,0.14,129.41,67.68,32.83,41.7,14.11,AVOID - Poor risk-adjusted score
GOOGL,22,37.6,0.075,0.562,0.64,0.017,0.24,636.86,69.93,21.13,23.1,14.1,AVOID - Poor risk-adjusted score
PAAS,22,64.89,0.138,0.433,1.33,0.021,0.14,19.68,43.8,28.1,32.77,14.06,AVOID - Poor risk-adjusted score
MMSI,22,49.21,-0.07,0.506,0.62,0.013,0.05,225.64,44.87,24.91,22.76,14.01,AVOID - Poor risk-adjusted score
TDOC,22,49.56,0.392,0.779,2.81,0.057,0.14,227.36,70.56,38.62,53.16,13.94,AVOID - Poor risk-adjusted score
STM,22,47.06,0.176,0.597,1.45,0.031,0.05,303.27,65.79,28.09,33.91,13.85,AVOID - Poor risk-adjusted score
ARCC,22,36.3,-0.075,0.664,0.58,0.016,0.1,681.64,50.22,24.1,21.88,13.83,AVOID - Poor risk-adjusted score
CRS,22,58.68,-0.177,0.691,1.35,0.023,0.14,56.64,51.29,40.55,32.12,13.66,AVOID - Poor risk-adjusted score
LYFT,22,53.28,0.516,0.82,3.61,0.068,0.14,143.14,70.68,43.71,62.48,13.54,AVOID - Poor risk-adjusted score
DOCU,22,51.52,-0.184,0.777,1.32,0.026,0.1,167.27,52.64,40.02,31.41,13.52,AVOID - Poor risk-adjusted score
JD,22,46.43,-0.109,0.628,0.87,0.019,0.05,321.73,47.92,29.18,25.29,13.49,AVOID - Poor risk-adjusted score
JOYY,22,59.26,-0.196,0.723,1.46,0.025,0.05,51.5,50.19,42.86,33.14,13.47,AVOID - Poor risk-adjusted score
RDDT,22,66.76,-0.273,0.831,1.9,0.028,0.52,12.5,62.55,55.46,39.03,13.47,AVOID - Poor risk-adjusted score
HST,22,40.32,0.139,0.61,1.13,0.028,0.14,538.82,68.35,24.59,28.71,13.46,AVOID - Poor risk-adjusted score
SMFG,22,40.87,0.126,0.583,1.05,0.026,0.05,518.32,65.88,23.84,27.48,13.4,AVOID - Poor risk-adjusted score
ENSG,22,41.31,0.103,0.543,0.89,0.022,0.24,502.73,68.91,22.45,25.28,13.39,AVOID - Poor risk-adjusted score
ORA,22,39.99,-0.114,0.713,0.85,0.021,0.29,547.77,54.95,28.49,24.55,13.24,AVOID - Poor risk-adjusted score
TLN,22,55.38,0.129,0.457,1.21,0.022,0.38,92.59,49.13,25.28,29.22,13.22,AVOID - Poor risk-adjusted score
ABNB,22,32.94,0.155,0.727,1.15,0.035,0.05,771.27,69.27,23.95,28.37,13.19,AVOID - Poor risk-adjusted score
SSTK,22,42.7,0.158,0.597,1.3,0.03,0.24,453.77,69.63,25.48,30.27,13.17,AVOID - Poor risk-adjusted score
ACGL,22,39.89,0.268,0.755,1.96,0.049,0.33,555.23,74.4,30.11,38.92,13.15,AVOID - Poor risk-adjusted score
NFLX,22,45.75,-0.113,0.631,0.9,0.02,0.19,342.27,50.78,28.88,24.91,13.1,AVOID - Poor risk-adjusted score
KIM,22,43.97,-0.063,0.503,0.56,0.013,0.05,408.05,44.77,22.12,20.4,13.05,AVOID - Poor risk-adjusted score
GOOG,22,36.28,0.072,0.532,0.62,0.017,0.24,680.55,69.02,19.32,21.03,12.96,AVOID - Poor risk-adjusted score
USFD,22,45.3,-0.201,0.88,1.36,0.03,0.24,358.64,58.15,39.85,30.6,12.96,AVOID - Poor risk-adjusted score
PINS,22,49.88,0.266,0.629,2.13,0.043,0.05,212.09,65.56,31.37,40.5,12.95,AVOID - Poor risk-adjusted score
GEV,22,53.09,0.321,0.646,2.53,0.048,0.05,137.45,65.57,34.31,45.72,12.94,AVOID - Poor risk-adjusted score
SIMO,22,55.54,0.251,0.567,2.12,0.038,0.05,95.68,64.16,31.52,40.29,12.92,AVOID - Poor risk-adjusted score
ABG,22,47.61,0.382,0.751,2.79,0.059,0.24,287.91,71.42,35.74,49.0,12.91,AVOID - Poor risk-adjusted score
MTG,22,45.2,0.138,0.537,1.19,0.026,0.1,368.41,65.38,24.29,28.32,12.91,AVOID - Poor risk-adjusted score
CMBT,22,31.43,-0.09,0.763,0.65,0.021,0.1,803.91,52.72,23.99,21.33,12.9,AVOID - Poor risk-adjusted score
LCID,22,59.12,-0.227,0.774,1.64,0.028,0.43,54.0,59.01,45.73,33.98,12.88,AVOID - Poor risk-adjusted score
CZR,22,38.69,-0.151,0.832,1.05,0.027,0.14,595.95,55.11,32.2,26.4,12.88,AVOID - Poor risk-adjusted score
VSH,22,53.03,-0.136,0.61,1.11,0.021,0.24,132.23,50.98,32.37,27.05,12.83,AVOID - Poor risk-adjusted score
MPW,22,38.86,0.256,0.737,1.89,0.049,0.14,593.18,70.11,28.65,36.74,12.71,AVOID - Poor risk-adjusted score
KMT,22,48.18,-0.195,0.808,1.37,0.029,0.24,263.77,56.14,38.91,30.13,12.69,AVOID - Poor risk-adjusted score
HIMS,22,69.02,-0.125,0.467,1.16,0.017,0.05,6.59,43.28,32.23,27.35,12.65,AVOID - Poor risk-adjusted score
ALB,22,49.04,0.217,0.58,1.81,0.037,0.05,239.27,64.66,28.43,35.46,12.63,AVOID - Poor risk-adjusted score
MLCO,22,57.13,0.108,0.406,1.08,0.019,0.24,72.41,45.04,23.17,26.23,12.61,AVOID - Poor risk-adjusted score
AGI,22,58.61,-0.203,0.709,1.53,0.026,0.14,57.45,51.53,41.57,31.85,12.6,AVOID - Poor risk-adjusted score
VST,22,43.91,-0.141,0.71,1.06,0.024,0.0,410.14,48.89,31.19,25.9,12.55,AVOID - Poor risk-adjusted score
BBY,22,32.99,0.171,0.719,1.28,0.039,0.14,770.36,70.54,23.72,28.51,12.5,AVOID - Poor risk-adjusted score
ARW,22,43.54,0.102,0.489,0.93,0.021,0.05,425.14,43.5,21.31,23.97,12.44,AVOID - Poor risk-adjusted score
IFF,22,43.4,0.088,0.469,0.81,0.019,0.05,429.45,43.15,20.35,22.54,12.44,AVOID - Poor risk-adjusted score
NMR,22,45.87,0.169,0.553,1.45,0.032,0.14,347.41,66.29,25.36,30.43,12.44,AVOID - Poor risk-adjusted score
HGV,22,49.1,0.429,0.75,3.14,0.064,0.14,246.59,68.97,36.84,51.39,12.41,AVOID - Poor risk-adjusted score
RH,22,45.87,0.101,0.465,0.94,0.02,0.1,345.59,43.81,21.32,23.94,12.37,AVOID - Poor risk-adjusted score
PCTY,22,50.29,-0.16,0.676,1.23,0.025,0.05,197.14,48.79,34.02,27.56,12.33,AVOID - Poor risk-adjusted score
FOXF,22,45.7,0.069,0.417,0.68,0.015,0.14,351.41,43.88,19.05,20.67,12.33,AVOID - Poor risk-adjusted score
IDCC,22,60.19,0.127,0.402,1.27,0.021,0.24,43.18,44.7,24.17,27.88,12.29,AVOID - Poor risk-adjusted score
ANET,22,47.51,0.29,0.648,2.29,0.048,0.05,288.64,65.59,30.8,40.35,12.28,AVOID - Poor risk-adjusted score
XPO,22,44.37,-0.154,0.725,1.15,0.026,0.05,392.36,50.11,32.16,26.25,12.22,AVOID - Poor risk-adjusted score
TMDX,22,47.85,0.38,0.717,2.85,0.06,0.05,283.77,66.51,34.3,46.99,12.21,AVOID - Poor risk-adjusted score
CTRA,22,37.2,0.168,0.639,1.33,0.036,0.14,649.14,68.45,23.78,28.49,12.21,AVOID - Poor risk-adjusted score
ARRY,22,50.86,0.309,0.629,2.47,0.049,0.33,189.77,70.68,31.99,42.36,12.21,AVOID - Poor risk-adjusted score
IT,22,32.84,-0.045,0.544,0.38,0.012,0.29,772.95,50.88,17.87,16.88,12.2,AVOID - Poor risk-adjusted score
WBD,22,52.64,0.31,0.613,2.51,0.048,0.0,145.64,63.61,32.25,42.73,12.17,AVOID - Poor risk-adjusted score
BOOT,22,55.72,-0.207,0.725,1.54,0.028,0.14,92.59,51.84,40.39,30.8,12.13,AVOID - Poor risk-adjusted score
PNR,22,45.2,0.207,0.588,1.72,0.038,0.05,369.36,64.8,26.59,32.92,12.12,AVOID - Poor risk-adjusted score
BHC,22,53.45,0.344,0.63,2.75,0.051,0.24,131.82,68.51,33.67,45.39,12.1,AVOID - Poor risk-adjusted score
SPXC,22,49.92,0.126,0.458,1.18,0.024,0.24,208.59,46.12,22.84,26.32,12.06,AVOID - Poor risk-adjusted score
AR,22,49.11,0.22,0.562,1.86,0.038,0.14,236.86,65.92,27.59,34.48,12.06,AVOID - Poor risk-adjusted score
META,22,44.66,-0.142,0.679,1.09,0.024,0.14,380.95,50.8,30.35,25.19,12.05,AVOID - Poor risk-adjusted score
VICI,22,40.56,-0.054,0.477,0.5,0.012,0.14,529.68,45.94,19.36,18.05,12.04,AVOID - Poor risk-adjusted score
GTM,22,41.34,0.093,0.482,0.85,0.02,0.05,502.05,43.37,19.94,22.2,12.03,AVOID - Poor risk-adjusted score
BP,22,28.9,0.083,0.628,0.66,0.023,0.05,852.64,67.48,18.13,19.98,12.02,AVOID - Poor risk-adjusted score
ADM,22,37.91,0.213,0.674,1.65,0.043,0.14,625.0,68.73,25.55,31.78,12.0,AVOID - Poor risk-adjusted score
BA,22,35.72,0.094,0.543,0.81,0.023,0.14,696.59,66.86,19.38,21.63,11.93,AVOID - Poor risk-adjusted score
ENOV,22,46.09,0.115,0.468,1.07,0.023,0.14,337.55,44.59,21.58,24.6,11.91,AVOID - Poor risk-adjusted score
HOG,22,39.76,0.304,0.736,2.25,0.057,0.29,560.55,72.14,29.26,38.64,11.9,AVOID - Poor risk-adjusted score
SEIC,22,49.86,-0.157,0.654,1.23,0.025,0.19,209.0,50.95,32.59,26.51,11.88,AVOID - Poor risk-adjusted score
CPRI,22,38.69,0.12,0.544,1.03,0.027,0.33,598.32,70.32,21.05,24.12,11.87,AVOID - Poor risk-adjusted score
CF,22,48.47,-0.184,0.732,1.37,0.028,0.05,254.41,50.11,35.5,27.86,11.78,AVOID - Poor risk-adjusted score
ASX,22,42.86,-0.17,0.766,1.23,0.029,0.48,448.95,59.64,32.85,26.27,11.78,AVOID - Poor risk-adjusted score
LI,22,56.07,-0.276,0.863,1.89,0.034,0.52,87.09,63.01,48.4,33.92,11.75,AVOID - Poor risk-adjusted score
NTR,22,46.11,0.052,0.37,0.55,0.012,0.24,334.73,44.66,17.04,18.15,11.73,AVOID - Poor risk-adjusted score
HL,22,54.22,0.448,0.683,3.44,0.063,0.05,121.09,65.09,37.01,51.95,11.7,AVOID - Poor risk-adjusted score
AU,22,63.48,-0.132,0.48,1.21,0.019,0.05,25.45,43.44,30.44,25.6,11.6,AVOID - Poor risk-adjusted score
TRIP,22,48.31,0.425,0.72,3.18,0.066,0.14,269.05,67.88,34.8,48.5,11.6,AVOID - Poor risk-adjusted score
MRNA,22,41.54,0.084,0.452,0.79,0.019,0.14,495.09,44.51,18.77,20.7,11.58,AVOID - Poor risk-adjusted score
TPR,22,56.86,0.255,0.517,2.25,0.04,0.1,76.77,63.45,29.37,37.64,11.58,AVOID - Poor risk-adjusted score
ZBH,22,39.4,-0.096,0.597,0.79,0.02,0.14,567.73,48.74,23.5,20.72,11.56,AVOID - Poor risk-adjusted score
MMS,22,38.09,0.147,0.574,1.23,0.032,0.14,621.41,66.86,21.87,25.7,11.54,AVOID - Poor risk-adjusted score
DVA,22,38.25,-0.084,0.573,0.7,0.018,0.14,613.14,48.21,21.92,19.65,11.54,AVOID - Poor risk-adjusted score
AEO,22,37.02,0.262,0.714,1.96,0.053,0.1,650.0,68.02,26.43,34.03,11.48,AVOID - Poor risk-adjusted score
HP,22,39.69,0.164,0.575,1.37,0.035,0.05,561.82,64.73,22.81,27.24,11.47,AVOID - Poor risk-adjusted score
BRO,22,44.73,0.54,0.843,3.73,0.083,0.19,386.18,70.77,37.72,54.21,11.46,AVOID - Poor risk-adjusted score
RGLD,22,49.51,0.082,0.386,0.84,0.017,0.33,220.14,46.54,19.09,21.03,11.43,AVOID - Poor risk-adjusted score
EXPO,22,42.62,-0.132,0.65,1.04,0.024,0.24,459.73,51.82,27.7,23.29,11.42,AVOID - Poor risk-adjusted score
PRGO,22,47.76,-0.175,0.7,1.33,0.028,0.05,278.23,49.17,33.42,26.55,11.42,AVOID - Poor risk-adjusted score
HEI,22,44.07,-0.139,0.649,1.09,0.025,0.33,403.59,53.65,28.6,23.82,11.38,AVOID - Poor risk-adjusted score
KDP,22,29.71,-0.092,0.721,0.68,0.023,0.05,839.0,50.27,21.41,19.0,11.28,AVOID - Poor risk-adjusted score
IOT,22,48.6,-0.204,0.755,1.49,0.031,0.24,249.68,54.35,36.68,28.07,11.28,AVOID - Poor risk-adjusted score
SKX,22,54.65,0.044,0.295,0.51,0.009,0.24,103.64,42.69,16.14,17.01,11.27,AVOID - Poor risk-adjusted score
CIG,22,41.79,-0.083,0.52,0.73,0.018,0.05,488.77,44.79,21.72,19.49,11.23,AVOID - Poor risk-adjusted score
BIO,22,52.11,0.06,0.334,0.66,0.013,0.19,151.55,42.54,17.38,18.69,11.23,AVOID - Poor risk-adjusted score
FLEX,22,54.92,-0.131,0.522,1.15,0.021,0.24,100.68,48.32,28.64,24.12,11.22,AVOID - Poor risk-adjusted score
PATH,22,50.0,-0.054,0.374,0.56,0.011,0.14,202.27,42.97,18.7,17.45,11.21,AVOID - Poor risk-adjusted score
UPWK,22,55.85,0.339,0.573,2.84,0.051,0.14,90.91,64.95,31.99,43.02,11.2,AVOID - Poor risk-adjusted score
FLG,22,56.71,0.255,0.504,2.28,0.04,0.0,81.73,61.1,28.56,36.59,11.17,AVOID - Poor risk-adjusted score
VTR,22,34.77,-0.142,0.777,1.02,0.029,0.05,723.41,51.34,27.03,22.43,11.11,AVOID - Poor risk-adjusted score
CHKP,22,42.02,-0.14,0.662,1.09,0.026,0.14,478.5,50.12,27.82,23.14,11.06,AVOID - Poor risk-adjusted score
DASH,22,52.02,-0.231,0.768,1.68,0.032,0.33,156.45,56.48,39.95,29.53,11.04,AVOID - Poor risk-adjusted score
HSIC,22,46.97,0.212,0.536,1.84,0.039,0.24,305.59,66.92,25.17,31.28,11.02,AVOID - Poor risk-adjusted score
AMP,22,44.93,-0.073,0.453,0.68,0.015,0.1,371.05,43.96,20.33,18.51,10.98,AVOID - Poor risk-adjusted score
RMBS,22,61.77,0.476,0.61,3.87,0.063,0.05,39.86,62.98,37.65,53.28,10.95,AVOID - Poor risk-adjusted score
X,22,50.25,-0.145,0.58,1.21,0.024,0.24,198.0,49.77,29.17,24.1,10.92,AVOID - Poor risk-adjusted score
NBIS,22,78.45,-0.306,0.686,2.34,0.03,0.19,1.09,51.41,53.85,36.51,10.92,REDUCE - Weakening position
CCL,22,47.42,0.163,0.48,1.49,0.031,0.14,290.5,44.12,22.78,27.18,10.91,AVOID - Poor risk-adjusted score
CPNG,22,44.12,-0.261,0.938,1.71,0.039,0.43,401.64,62.84,41.39,29.53,10.9,AVOID - Poor risk-adjusted score
CTVA,22,41.51,0.329,0.687,2.52,0.061,0.33,497.41,71.21,28.51,38.15,10.85,AVOID - Poor risk-adjusted score
TKR,22,45.65,-0.086,0.476,0.79,0.017,0.0,346.59,42.55,21.73,19.43,10.85,AVOID - Poor risk-adjusted score
DUOL,22,66.95,-0.28,0.719,2.09,0.031,0.24,11.86,53.19,48.11,33.58,10.85,AVOID - Poor risk-adjusted score
EPR,22,39.09,-0.162,0.751,1.19,0.03,0.29,581.64,55.21,29.36,23.72,10.85,AVOID - Poor risk-adjusted score
JKHY,22,38.44,-0.09,0.558,0.76,0.02,0.05,606.77,45.7,21.45,19.07,10.81,AVOID - Poor risk-adjusted score
FSLR,22,44.16,0.099,0.428,0.96,0.022,0.14,403.32,43.51,18.89,21.19,10.79,AVOID - Poor risk-adjusted score
AMKR,22,48.17,0.361,0.637,2.87,0.06,0.33,269.45,69.81,30.66,41.66,10.77,AVOID - Poor risk-adjusted score
BAM,22,44.75,-0.213,0.799,1.51,0.034,0.14,377.41,53.46,35.77,27.05,10.76,AVOID - Poor risk-adjusted score
LEVI,22,43.23,-0.119,0.578,0.99,0.023,0.14,436.82,47.9,24.98,21.37,10.72,AVOID - Poor risk-adjusted score
CNC,22,46.64,0.216,0.53,1.88,0.04,0.19,319.77,65.67,24.72,30.82,10.69,AVOID - Poor risk-adjusted score
VOD,22,41.57,-0.076,0.48,0.69,0.017,0.14,494.55,45.58,19.94,18.08,10.68,AVOID - Poor risk-adjusted score
INTC,22,36.86,0.499,0.887,3.36,0.091,0.43,649.82,76.07,32.69,46.54,10.68,AVOID - Poor risk-adjusted score
