ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
WDAY,16,38.45,0.076,0.761,0.4,0.01,0.27,608.69,77.11,29.24,31.97,22.85,AVOID - Poor risk-adjusted score
COHR,16,57.68,0.471,0.913,2.27,0.039,0.2,69.44,77.43,52.64,74.4,22.72,AVOID - Poor risk-adjusted score
MSTR,16,46.52,0.134,0.721,0.73,0.016,0.07,319.94,71.4,33.55,38.97,22.56,AVOID - Poor risk-adjusted score
RIVN,16,45.96,0.233,0.842,1.17,0.025,0.0,342.19,72.72,38.71,48.85,22.52,AVOID - Poor risk-adjusted score
CSGP,16,46.73,0.081,0.641,0.47,0.01,0.2,312.62,72.21,29.93,32.94,22.43,AVOID - Poor risk-adjusted score
GWRE,16,56.56,-0.171,0.899,0.83,0.015,0.2,77.75,59.5,50.85,40.61,22.19,AVOID - Poor risk-adjusted score
TRMB,16,48.5,0.155,0.707,0.85,0.018,0.2,252.56,73.44,34.27,40.6,21.94,AVOID - Poor risk-adjusted score
MTZ,16,51.73,0.192,0.704,1.06,0.02,0.07,157.75,70.43,36.44,44.58,21.68,AVOID - Poor risk-adjusted score
GNW,16,59.35,0.149,0.587,0.9,0.015,0.07,49.5,67.43,34.83,41.04,21.63,AVOID - Poor risk-adjusted score
HUBG,16,45.79,0.132,0.697,0.73,0.016,0.2,347.75,73.3,31.9,36.98,21.38,AVOID - Poor risk-adjusted score
RKLB,16,66.42,0.179,0.558,1.1,0.017,0.33,12.5,71.76,37.08,44.85,21.34,AVOID - Poor risk-adjusted score
NMR,16,45.61,0.323,0.882,1.58,0.035,0.33,357.81,79.67,40.25,53.69,20.78,AVOID - Poor risk-adjusted score
PAGS,16,45.43,0.255,0.816,1.3,0.029,0.33,363.88,78.29,37.07,47.5,20.66,AVOID - Poor risk-adjusted score
FOXF,16,45.6,0.133,0.68,0.74,0.016,0.2,356.0,72.77,31.0,35.97,20.64,AVOID - Poor risk-adjusted score
AFRM,16,60.3,-0.156,0.764,0.82,0.014,0.47,41.25,60.9,46.1,37.53,20.58,AVOID - Poor risk-adjusted score
SIMO,16,55.18,0.482,0.879,2.37,0.043,0.2,100.88,76.06,48.49,68.74,20.39,AVOID - Poor risk-adjusted score
ALGM,16,56.75,0.382,0.783,1.99,0.035,0.6,78.19,81.98,44.44,60.92,20.38,AVOID - Poor risk-adjusted score
SPXC,16,49.73,0.24,0.736,1.29,0.026,0.33,215.0,76.16,36.62,46.46,20.28,AVOID - Poor risk-adjusted score
STM,16,46.77,0.318,0.845,1.59,0.034,0.33,314.38,78.6,39.51,52.56,20.26,AVOID - Poor risk-adjusted score
ANF,16,47.04,0.339,0.86,1.69,0.036,0.2,302.12,76.21,40.45,54.4,20.25,AVOID - Poor risk-adjusted score
DUOL,16,68.11,-0.136,0.633,0.79,0.012,0.2,8.69,51.83,43.11,36.05,20.16,AVOID - Poor risk-adjusted score
JNPR,16,49.03,-0.098,0.714,0.53,0.011,0.2,233.75,54.34,35.02,30.81,20.07,AVOID - Poor risk-adjusted score
VEEV,16,52.06,-0.166,0.871,0.82,0.016,0.07,152.12,55.89,45.34,36.46,20.06,AVOID - Poor risk-adjusted score
AEIS,16,57.41,0.164,0.58,0.99,0.017,0.2,70.12,69.67,33.29,39.74,19.96,AVOID - Poor risk-adjusted score
MRNA,16,41.41,0.159,0.731,0.86,0.021,0.07,502.56,71.18,30.25,35.95,19.38,AVOID - Poor risk-adjusted score
BLDR,16,46.48,0.175,0.683,0.98,0.021,0.2,321.88,72.37,31.72,38.27,19.34,AVOID - Poor risk-adjusted score
SOFI,16,64.39,0.055,0.393,0.41,0.006,0.27,21.5,46.5,25.31,27.05,19.23,AVOID - Poor risk-adjusted score
CELH,16,51.61,0.404,0.821,2.06,0.04,0.47,164.94,79.98,42.37,58.59,19.17,AVOID - Poor risk-adjusted score
FLG,16,56.34,0.496,0.831,2.51,0.045,0.27,86.62,75.8,46.8,66.58,18.98,AVOID - Poor risk-adjusted score
ARRY,16,49.68,0.117,0.572,0.71,0.014,0.07,213.62,67.06,28.42,32.45,18.96,AVOID - Poor risk-adjusted score
QRVO,16,48.19,0.141,0.614,0.83,0.017,0.33,262.88,73.36,29.59,34.62,18.89,AVOID - Poor risk-adjusted score
SSTK,16,42.37,0.26,0.804,1.33,0.031,0.2,468.62,74.97,34.06,43.78,18.76,AVOID - Poor risk-adjusted score
ONON,16,60.54,-0.15,0.69,0.83,0.014,0.07,40.12,50.66,41.77,34.29,18.71,AVOID - Poor risk-adjusted score
PINS,16,49.46,0.483,0.892,2.36,0.048,0.33,225.25,78.66,44.12,62.56,18.63,AVOID - Poor risk-adjusted score
AMZN,16,38.35,0.132,0.717,0.72,0.019,0.33,613.5,76.3,27.49,31.87,18.55,AVOID - Poor risk-adjusted score
DECK,16,47.42,0.134,0.604,0.79,0.017,0.33,289.19,73.1,28.63,33.24,18.54,AVOID - Poor risk-adjusted score
TSLA,16,46.3,0.282,0.762,1.49,0.032,0.33,330.44,76.3,35.27,46.0,18.46,AVOID - Poor risk-adjusted score
LSCC,16,52.59,0.411,0.791,2.13,0.041,0.6,143.19,81.67,41.59,57.67,18.41,AVOID - Poor risk-adjusted score
BMRN,16,47.96,0.174,0.634,1.0,0.021,0.13,270.25,69.6,30.42,36.64,18.28,AVOID - Poor risk-adjusted score
PFG,16,44.89,0.327,0.813,1.67,0.037,0.07,385.25,72.0,36.49,48.78,18.27,AVOID - Poor risk-adjusted score
PTON,16,64.21,0.455,0.707,2.5,0.039,0.07,22.62,68.65,45.39,63.86,18.26,AVOID - Poor risk-adjusted score
CCJ,16,61.97,0.448,0.718,2.44,0.039,0.07,32.88,68.94,44.5,62.47,18.17,AVOID - Poor risk-adjusted score
MTH,16,51.87,0.172,0.591,1.03,0.02,0.33,153.56,72.4,30.64,36.85,18.13,AVOID - Poor risk-adjusted score
BRK-B,16,39.38,0.087,0.626,0.51,0.013,0.2,575.12,71.51,24.67,27.31,18.12,AVOID - Poor risk-adjusted score
MHO,16,54.17,0.128,0.525,0.81,0.015,0.33,109.56,70.91,28.43,32.81,18.11,AVOID - Poor risk-adjusted score
FSLR,16,44.04,0.194,0.695,1.07,0.024,0.07,411.81,69.75,30.62,37.52,18.09,AVOID - Poor risk-adjusted score
COTY,16,37.44,0.19,0.785,0.99,0.026,0.27,644.25,76.25,29.39,35.88,18.06,AVOID - Poor risk-adjusted score
MARA,16,45.63,0.193,0.673,1.09,0.024,0.33,355.88,74.49,30.73,37.62,18.04,AVOID - Poor risk-adjusted score
MU,16,39.45,0.303,0.861,1.51,0.038,0.07,575.19,73.36,33.98,44.85,17.9,AVOID - Poor risk-adjusted score
SMCI,16,43.78,0.263,0.757,1.4,0.032,0.07,422.0,70.87,33.16,42.73,17.84,AVOID - Poor risk-adjusted score
MRCY,16,58.04,-0.094,0.55,0.59,0.01,0.07,61.69,46.82,31.91,28.22,17.8,AVOID - Poor risk-adjusted score
TREE,16,43.57,0.474,0.94,2.25,0.052,0.07,427.75,74.35,40.94,57.91,17.8,AVOID - Poor risk-adjusted score
BIIB,16,41.47,0.26,0.778,1.36,0.033,0.33,501.31,76.73,32.25,41.46,17.59,AVOID - Poor risk-adjusted score
ZD,16,50.21,0.374,0.76,1.98,0.039,0.27,202.0,74.2,38.16,52.14,17.51,AVOID - Poor risk-adjusted score
WB,16,56.94,-0.205,0.82,1.04,0.018,0.27,73.31,58.11,46.7,35.7,17.49,AVOID - Poor risk-adjusted score
INCY,16,51.86,0.224,0.617,1.32,0.025,0.2,154.94,69.98,32.01,40.15,17.33,AVOID - Poor risk-adjusted score
ETSY,16,48.17,0.324,0.736,1.74,0.036,0.33,264.38,75.12,35.43,47.31,17.24,AVOID - Poor risk-adjusted score
PPBI,16,48.84,0.346,0.742,1.85,0.038,0.07,241.56,69.82,36.26,48.93,17.17,AVOID - Poor risk-adjusted score
NCLH,16,50.16,0.505,0.834,2.55,0.051,0.2,207.81,73.92,41.81,59.61,16.79,AVOID - Poor risk-adjusted score
BWXT,16,53.57,0.231,0.589,1.39,0.026,0.2,120.12,69.09,31.58,39.8,16.67,AVOID - Poor risk-adjusted score
VALE,16,35.47,0.132,0.7,0.73,0.02,0.07,707.44,70.28,24.82,28.77,16.67,AVOID - Poor risk-adjusted score
ELF,16,46.1,0.209,0.64,1.2,0.026,0.07,336.94,67.92,29.49,36.55,16.6,AVOID - Poor risk-adjusted score
BKNG,16,39.03,0.244,0.764,1.29,0.033,0.2,589.38,73.62,29.81,37.93,16.58,AVOID - Poor risk-adjusted score
SNV,16,59.87,0.376,0.64,2.17,0.036,0.6,48.81,77.57,38.29,52.36,16.54,AVOID - Poor risk-adjusted score
CHRW,16,40.24,0.178,0.678,1.0,0.025,0.2,544.0,71.87,27.29,32.99,16.53,AVOID - Poor risk-adjusted score
USFD,16,46.0,-0.147,0.766,0.77,0.017,0.2,336.06,55.3,35.24,29.05,16.39,AVOID - Poor risk-adjusted score
PSTG,16,46.97,0.104,0.517,0.67,0.014,0.07,304.75,65.4,24.26,27.36,16.38,AVOID - Poor risk-adjusted score
TAL,16,60.8,0.257,0.541,1.61,0.027,0.07,38.88,64.91,32.9,42.23,16.16,AVOID - Poor risk-adjusted score
KGC,16,65.28,0.176,0.451,1.21,0.018,0.47,17.88,51.02,29.45,35.53,16.11,AVOID - Poor risk-adjusted score
TMDX,16,46.16,0.126,0.535,0.79,0.017,0.07,333.69,65.68,24.71,28.47,15.88,AVOID - Poor risk-adjusted score
ACLS,16,46.18,0.203,0.611,1.2,0.026,0.07,333.25,67.07,28.21,34.81,15.85,AVOID - Poor risk-adjusted score
TEAM,16,41.62,0.232,0.684,1.29,0.031,0.2,494.62,71.4,28.46,35.9,15.65,AVOID - Poor risk-adjusted score
MNSO,16,55.79,0.286,0.584,1.73,0.031,0.07,90.69,65.77,32.6,42.62,15.63,AVOID - Poor risk-adjusted score
EEFT,16,48.41,-0.108,0.604,0.64,0.013,0.07,255.75,48.15,29.26,25.41,15.51,AVOID - Poor risk-adjusted score
BURL,16,38.1,-0.059,0.593,0.36,0.009,0.2,624.62,50.86,22.6,20.93,15.45,AVOID - Poor risk-adjusted score
HIMS,16,69.2,-0.24,0.704,1.32,0.019,0.2,6.44,53.23,48.74,35.65,15.37,AVOID - Poor risk-adjusted score
FLS,16,50.7,0.116,0.471,0.78,0.015,0.2,181.62,46.6,23.88,27.24,15.33,AVOID - Poor risk-adjusted score
GT,16,45.87,0.414,0.759,2.19,0.048,0.27,347.81,73.33,34.81,48.33,15.14,AVOID - Poor risk-adjusted score
REGN,16,35.55,0.066,0.551,0.41,0.011,0.07,705.81,66.73,19.61,21.2,15.07,AVOID - Poor risk-adjusted score
SSRM,16,75.61,-0.038,0.276,0.33,0.004,0.33,2.0,44.52,20.9,19.92,14.96,AVOID - Poor risk-adjusted score
AR,16,48.51,0.211,0.568,1.29,0.027,0.07,252.25,65.73,27.57,34.22,14.96,AVOID - Poor risk-adjusted score
JD,16,46.69,-0.146,0.701,0.81,0.017,0.2,312.69,53.32,32.75,27.01,14.96,AVOID - Poor risk-adjusted score
QDEL,16,42.2,-0.141,0.745,0.75,0.018,0.2,476.5,54.56,31.43,26.11,14.89,AVOID - Poor risk-adjusted score
MOMO,16,58.55,-0.242,0.784,1.26,0.022,0.07,57.12,52.7,45.91,33.48,14.8,AVOID - Poor risk-adjusted score
MBLY,16,49.09,0.165,0.518,1.06,0.022,0.2,235.25,67.4,25.45,30.42,14.79,AVOID - Poor risk-adjusted score
GEV,16,52.47,0.503,0.733,2.71,0.052,0.07,149.06,68.15,38.44,54.78,14.78,AVOID - Poor risk-adjusted score
CNX,16,56.2,-0.278,0.887,1.36,0.024,0.4,82.12,62.2,49.87,34.88,14.77,AVOID - Poor risk-adjusted score
OKTA,16,49.46,0.108,0.458,0.73,0.015,0.07,221.06,43.58,22.64,25.62,14.77,AVOID - Poor risk-adjusted score
SOLV,16,46.57,-0.202,0.834,1.02,0.022,0.2,316.19,56.84,38.85,29.79,14.75,AVOID - Poor risk-adjusted score
CNC,16,46.27,0.379,0.709,2.08,0.045,0.07,333.31,68.1,32.79,44.91,14.59,AVOID - Poor risk-adjusted score
NVDA,16,49.44,0.347,0.652,1.98,0.04,0.07,222.69,66.88,32.24,43.53,14.59,AVOID - Poor risk-adjusted score
X,16,50.62,-0.206,0.781,1.08,0.021,0.33,187.38,57.97,39.53,30.16,14.54,AVOID - Poor risk-adjusted score
AAL,16,49.53,0.153,0.494,1.01,0.02,0.07,219.25,44.13,24.48,28.96,14.44,AVOID - Poor risk-adjusted score
GNTX,16,46.29,0.213,0.575,1.29,0.028,0.07,330.56,65.78,26.61,33.1,14.42,AVOID - Poor risk-adjusted score
ACGL,16,39.05,0.223,0.662,1.26,0.032,0.47,588.44,75.96,25.86,32.41,14.31,AVOID - Poor risk-adjusted score
WYNN,16,44.4,0.111,0.483,0.73,0.017,0.07,397.5,44.16,21.43,24.32,14.03,AVOID - Poor risk-adjusted score
LYFT,16,51.98,0.67,0.814,3.43,0.066,0.33,167.88,74.5,42.32,62.05,14.02,AVOID - Poor risk-adjusted score
OLED,16,49.79,0.127,0.455,0.87,0.017,0.07,209.94,43.23,22.64,26.11,13.99,AVOID - Poor risk-adjusted score
VRT,16,48.86,0.376,0.651,2.15,0.044,0.07,242.25,66.48,31.83,43.53,13.82,AVOID - Poor risk-adjusted score
PCTY,16,50.67,-0.235,0.815,1.2,0.024,0.2,187.06,56.08,41.29,30.38,13.81,AVOID - Poor risk-adjusted score
AEO,16,36.46,0.402,0.83,2.03,0.056,0.07,670.81,70.66,30.27,41.83,13.79,AVOID - Poor risk-adjusted score
CAVA,16,53.88,-0.165,0.622,0.96,0.018,0.2,113.38,50.86,33.5,26.96,13.73,AVOID - Poor risk-adjusted score
BWA,16,47.46,0.208,0.535,1.31,0.028,0.07,287.56,64.62,25.39,31.44,13.62,AVOID - Poor risk-adjusted score
RDDT,16,67.44,-0.356,0.865,1.76,0.026,0.6,10.88,65.34,58.35,37.61,13.61,REDUCE - Weakening position
PLUG,16,55.01,-0.093,0.453,0.64,0.012,0.07,96.69,43.77,24.92,22.08,13.49,AVOID - Poor risk-adjusted score
NIO,16,54.17,0.235,0.499,1.54,0.028,0.07,111.81,43.46,27.01,34.14,13.47,AVOID - Poor risk-adjusted score
DOCU,16,52.22,-0.12,0.531,0.76,0.015,0.13,149.75,47.15,27.75,23.69,13.45,AVOID - Poor risk-adjusted score
MKSI,16,39.45,0.148,0.551,0.92,0.023,0.07,573.12,65.53,21.74,25.6,13.32,AVOID - Poor risk-adjusted score
FRO,16,38.09,0.098,0.51,0.63,0.017,0.07,622.44,64.96,19.42,21.75,13.32,AVOID - Poor risk-adjusted score
ALRM,16,43.65,0.046,0.386,0.34,0.008,0.07,423.81,42.12,16.84,17.8,13.26,AVOID - Poor risk-adjusted score
CGNX,16,50.95,0.382,0.615,2.24,0.044,0.33,183.62,70.72,31.35,42.98,13.25,AVOID - Poor risk-adjusted score
WSM,16,46.63,0.161,0.49,1.06,0.023,0.27,316.44,47.75,22.83,27.18,13.2,AVOID - Poor risk-adjusted score
FCX,16,35.53,0.238,0.675,1.33,0.038,0.07,705.25,67.84,23.99,30.38,13.02,AVOID - Poor risk-adjusted score
UBS,16,42.26,0.086,0.444,0.6,0.014,0.33,474.38,48.56,18.75,20.74,12.98,AVOID - Poor risk-adjusted score
MPW,16,38.2,0.329,0.71,1.8,0.047,0.2,619.69,70.6,27.14,36.33,12.97,AVOID - Poor risk-adjusted score
FSS,16,52.67,0.318,0.55,1.98,0.038,0.2,138.75,66.74,28.95,38.52,12.94,AVOID - Poor risk-adjusted score
GTM,16,41.16,0.136,0.507,0.88,0.021,0.07,510.69,64.41,20.87,24.28,12.93,AVOID - Poor risk-adjusted score
NOK,16,47.92,-0.164,0.648,0.94,0.02,0.07,272.62,48.82,31.06,25.02,12.9,AVOID - Poor risk-adjusted score
BLD,16,43.54,0.278,0.602,1.65,0.038,0.2,432.5,68.26,26.2,34.07,12.86,AVOID - Poor risk-adjusted score
MLI,16,52.07,-0.217,0.714,1.18,0.023,0.27,151.75,54.49,37.19,27.99,12.82,AVOID - Poor risk-adjusted score
RMBS,16,60.87,0.779,0.735,4.19,0.069,0.07,47.69,66.52,44.77,66.26,12.78,AVOID - Poor risk-adjusted score
ORA,16,40.32,-0.13,0.654,0.74,0.018,0.4,538.81,55.77,26.36,22.21,12.75,AVOID - Poor risk-adjusted score
AMD,16,45.03,0.547,0.754,2.91,0.065,0.2,376.94,70.18,33.97,48.89,12.52,AVOID - Poor risk-adjusted score
ATHM,16,53.28,0.153,0.415,1.09,0.02,0.33,126.12,47.07,22.11,26.14,12.5,AVOID - Poor risk-adjusted score
ILMN,16,49.61,-0.155,0.595,0.93,0.019,0.47,213.75,55.32,29.53,24.08,12.5,AVOID - Poor risk-adjusted score
CZR,16,39.07,-0.189,0.806,0.97,0.025,0.07,585.5,53.04,31.51,24.58,12.48,AVOID - Poor risk-adjusted score
LCID,16,59.6,-0.321,0.825,1.63,0.027,0.33,49.25,58.67,49.14,32.78,12.46,REDUCE - Weakening position
BA,16,35.47,0.126,0.543,0.79,0.022,0.33,707.12,70.75,19.28,22.21,12.43,AVOID - Poor risk-adjusted score
JOYY,16,59.81,-0.235,0.659,1.33,0.022,0.2,46.44,51.53,39.38,29.0,12.43,AVOID - Poor risk-adjusted score
CTRA,16,36.74,0.177,0.575,1.08,0.029,0.07,668.25,65.65,21.12,25.51,12.29,AVOID - Poor risk-adjusted score
IFF,16,43.19,0.125,0.456,0.85,0.02,0.2,441.75,45.71,19.7,22.67,12.25,AVOID - Poor risk-adjusted score
ARCC,16,36.5,-0.094,0.591,0.56,0.015,0.07,678.81,47.53,21.58,19.1,12.23,AVOID - Poor risk-adjusted score
LI,16,56.75,-0.351,0.9,1.71,0.03,0.6,76.62,66.01,51.1,33.08,12.23,REDUCE - Weakening position
CCL,16,47.11,0.259,0.532,1.64,0.035,0.07,301.56,63.82,25.07,32.21,12.22,AVOID - Poor risk-adjusted score
CPNG,16,44.91,-0.267,0.883,1.31,0.029,0.47,375.38,62.91,39.65,28.1,12.18,AVOID - Poor risk-adjusted score
EC,16,35.93,0.06,0.446,0.41,0.012,0.2,693.31,46.22,16.02,17.21,12.17,AVOID - Poor risk-adjusted score
SEIC,16,50.18,-0.246,0.767,1.3,0.026,0.27,200.25,55.75,38.47,27.94,12.17,AVOID - Poor risk-adjusted score
WAT,16,45.48,-0.076,0.448,0.52,0.012,0.27,354.81,47.63,20.39,18.47,12.12,AVOID - Poor risk-adjusted score
VOD,16,41.71,-0.127,0.603,0.76,0.018,0.2,493.0,50.28,25.15,21.28,12.12,AVOID - Poor risk-adjusted score
CRS,16,59.13,-0.224,0.629,1.3,0.022,0.2,51.88,50.68,37.22,27.75,12.04,AVOID - Poor risk-adjusted score
VIPS,16,53.11,-0.262,0.756,1.39,0.026,0.07,130.0,51.42,40.18,28.64,12.0,AVOID - Poor risk-adjusted score
VST,16,44.3,-0.172,0.667,0.97,0.022,0.13,399.25,50.47,29.53,23.53,11.93,AVOID - Poor risk-adjusted score
ALGN,16,49.45,0.305,0.533,1.93,0.039,0.07,224.5,63.42,26.35,34.82,11.9,AVOID - Poor risk-adjusted score
GFS,16,48.41,0.038,0.308,0.32,0.007,0.33,258.19,45.27,14.93,15.65,11.87,AVOID - Poor risk-adjusted score
AIZ,16,42.83,-0.153,0.637,0.88,0.021,0.2,455.38,51.07,27.3,22.33,11.87,AVOID - Poor risk-adjusted score
ATKR,16,42.71,0.269,0.568,1.64,0.039,0.2,460.56,67.19,24.26,31.37,11.86,AVOID - Poor risk-adjusted score
ZBRA,16,49.01,-0.076,0.412,0.54,0.011,0.07,234.81,42.58,20.19,18.3,11.86,AVOID - Poor risk-adjusted score
UHAL,16,43.46,0.147,0.462,1.0,0.023,0.33,432.5,48.24,20.09,23.62,11.84,AVOID - Poor risk-adjusted score
BBY,16,32.53,0.213,0.648,1.22,0.037,0.2,785.56,69.7,21.08,26.22,11.82,AVOID - Poor risk-adjusted score
NFLX,16,46.09,-0.123,0.535,0.78,0.017,0.0,332.06,44.37,24.67,20.99,11.81,AVOID - Poor risk-adjusted score
GNRC,16,48.12,0.585,0.711,3.2,0.066,0.33,272.94,71.35,34.21,49.57,11.81,AVOID - Poor risk-adjusted score
HUM,16,45.65,0.216,0.498,1.41,0.031,0.07,354.19,43.17,22.72,28.32,11.74,AVOID - Poor risk-adjusted score
VTR,16,35.13,-0.193,0.844,0.97,0.028,0.2,716.44,56.56,29.64,23.01,11.7,AVOID - Poor risk-adjusted score
DOW,16,32.15,0.154,0.59,0.92,0.029,0.27,792.38,70.17,18.98,22.45,11.69,AVOID - Poor risk-adjusted score
APP,16,49.05,0.172,0.435,1.2,0.024,0.0,236.56,40.6,21.33,25.65,11.66,AVOID - Poor risk-adjusted score
HST,16,39.85,0.098,0.436,0.68,0.017,0.2,558.81,45.37,17.38,19.46,11.56,AVOID - Poor risk-adjusted score
DQ,16,63.12,-0.199,0.535,1.25,0.02,0.2,27.31,48.07,33.79,26.02,11.54,AVOID - Poor risk-adjusted score
JKHY,16,38.64,-0.139,0.643,0.8,0.021,0.2,603.81,51.23,24.85,20.7,11.5,AVOID - Poor risk-adjusted score
MFC,16,46.36,0.18,0.452,1.24,0.027,0.07,326.94,42.23,20.96,25.39,11.36,AVOID - Poor risk-adjusted score
ARWR,16,48.36,0.096,0.364,0.73,0.015,0.4,257.75,47.41,17.61,19.68,11.36,AVOID - Poor risk-adjusted score
BNTX,16,57.23,0.191,0.391,1.41,0.025,0.33,72.62,45.94,22.38,27.37,11.35,AVOID - Poor risk-adjusted score
VICI,16,40.68,-0.08,0.474,0.54,0.013,0.2,527.44,46.91,19.29,17.38,11.32,AVOID - Poor risk-adjusted score
BRO,16,43.17,0.6,0.753,3.19,0.074,0.13,442.31,67.86,32.49,47.19,11.27,AVOID - Poor risk-adjusted score
TW,16,47.92,-0.147,0.547,0.92,0.019,0.33,273.62,51.15,26.19,21.58,11.26,AVOID - Poor risk-adjusted score
BK,16,40.76,-0.192,0.724,1.04,0.026,0.13,525.38,51.83,29.51,22.92,11.23,AVOID - Poor risk-adjusted score
URI,16,29.39,0.192,0.654,1.09,0.037,0.2,845.75,69.9,19.22,23.5,11.23,AVOID - Poor risk-adjusted score
SNAP,16,44.4,0.292,0.544,1.83,0.041,0.33,400.19,68.87,24.16,31.69,11.21,AVOID - Poor risk-adjusted score
BOOT,16,56.42,-0.189,0.553,1.17,0.021,0.2,81.38,48.51,31.19,24.33,11.2,AVOID - Poor risk-adjusted score
PTEN,16,37.37,0.123,0.475,0.83,0.022,0.2,647.56,46.04,17.75,20.41,11.18,AVOID - Poor risk-adjusted score
IP,16,41.5,0.235,0.525,1.49,0.036,0.2,497.75,66.14,21.77,27.52,11.03,AVOID - Poor risk-adjusted score
TDOC,16,48.31,0.356,0.543,2.23,0.046,0.2,259.75,65.67,26.22,35.55,11.02,AVOID - Poor risk-adjusted score
GRAB,16,62.32,-0.336,0.751,1.79,0.029,0.07,32.25,50.99,46.8,30.74,11.02,REDUCE - Weakening position
GOOGL,16,37.4,0.087,0.429,0.61,0.016,0.33,648.56,47.9,16.04,17.76,11.01,AVOID - Poor risk-adjusted score
NVST,16,58.68,0.165,0.356,1.28,0.022,0.07,56.19,39.85,20.9,24.99,10.98,AVOID - Poor risk-adjusted score
CRM,16,32.54,-0.104,0.621,0.61,0.019,0.33,781.25,53.42,20.2,17.63,10.97,AVOID - Poor risk-adjusted score
IDXX,16,37.6,0.144,0.485,0.95,0.025,0.33,639.44,48.69,18.24,21.38,10.96,AVOID - Poor risk-adjusted score
KMT,16,48.78,-0.19,0.61,1.12,0.023,0.2,242.5,50.01,29.76,23.19,10.94,AVOID - Poor risk-adjusted score
SPOT,16,55.12,-0.287,0.729,1.55,0.028,0.2,97.38,53.05,40.16,27.82,10.92,AVOID - Poor risk-adjusted score
SNPS,16,36.1,0.185,0.537,1.16,0.032,0.2,688.12,66.91,19.41,23.59,10.92,AVOID - Poor risk-adjusted score
TWLO,16,64.81,-0.257,0.596,1.53,0.024,0.13,19.5,48.17,38.6,27.67,10.92,AVOID - Poor risk-adjusted score
HLF,16,48.13,0.185,0.427,1.3,0.027,0.2,265.75,44.11,20.56,24.99,10.86,AVOID - Poor risk-adjusted score
PBR,16,23.12,0.155,0.726,0.84,0.036,0.33,933.5,74.79,16.77,19.88,10.8,AVOID - Poor risk-adjusted score
QGEN,16,54.02,-0.334,0.819,1.7,0.031,0.2,115.81,55.43,44.25,29.14,10.79,REDUCE - Weakening position
BP,16,28.68,0.104,0.547,0.65,0.023,0.2,859.44,68.15,15.68,17.67,10.74,AVOID - Poor risk-adjusted score
EPR,16,39.43,-0.239,0.823,1.21,0.031,0.2,572.25,55.62,32.47,23.78,10.74,AVOID - Poor risk-adjusted score
HPE,16,40.86,0.125,0.429,0.88,0.022,0.07,521.5,42.04,17.52,20.17,10.73,AVOID - Poor risk-adjusted score
HEI,16,44.4,-0.194,0.655,1.11,0.025,0.6,394.06,59.17,29.1,22.54,10.71,AVOID - Poor risk-adjusted score
