ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
COIN,9,82.03444444444443,0.6146666666666661,0.7942069109416129,1.7808494297267292,0.021708557201636936,0.75,94.66666666666667,86.65535160808469,65.15232271303357,94.84740085229404,STRONG BUY - High conviction
PLNT,9,73.74666666666667,0.3466666666666671,0.9008603816329768,0.9430564964812854,0.012787784710919617,0.375,193.11111111111111,83.24703297789733,66.43545027749326,89.67711484443721,STRONG BUY - High conviction
DDOG,9,85.31777777777778,0.23350000000000012,0.8151528030034569,0.6677620630430461,0.007826763430035964,0.25,57.44444444444444,78.67190774710011,69.5470257015816,87.81653082192656,BUY - Quality growth
AMD,9,84.12222222222222,0.17166666666666522,0.8210452997626583,0.48916658779732797,0.0058149508521674175,0.375,72.66666666666667,81.54986390766301,69.0681551611454,83.04149403140316,BUY - High score acceptable risk
ITRI,9,68.55,0.27016666666666733,0.911463883338883,0.7306618004704156,0.010658815470027946,0.625,257.6666666666667,88.7780349531637,62.48084920288042,80.86682844054515,BUY - Quality growth
IDXX,9,76.86000000000001,0.0514999999999996,0.96445454545454,0.1354006400772652,0.001761652876363065,0.75,152.88888888888889,93.75747107599989,74.12797636363595,78.8737707895308,BUY - Steady performer
CF,9,72.77777777777777,0.35150000000000037,0.79041776449849,1.0208251322421904,0.014026604870503381,0.375,206.77777777777777,79.80987244790437,57.52484841627899,77.82515321690036,BUY - Quality growth
PDD,9,82.51666666666668,0.035999999999999005,0.8876712328767067,0.09865765724632239,0.0011956088537223475,0.5,89.55555555555556,86.51057610092897,73.24767123287626,76.53494558675179,BUY - High score acceptable risk
CELH,9,85.54777777777777,0.23933333333333265,0.7047941085327838,0.7360823893767691,0.008604342608277275,0.25,54.44444444444444,75.28338899515579,60.293569775849576,76.44810257935877,BUY - Quality growth
RDDT,9,90.7911111111111,0.13100000000000023,0.712819605550607,0.40062297167299005,0.004412579235677637,0.25,21.444444444444443,75.94333024295045,64.71768400972356,74.95190007746329,BUY - High score acceptable risk
MU,9,74.15222222222222,0.22633333333333427,0.8036086547288432,0.6518994090395968,0.008791367129712709,0.5,187.44444444444446,83.22912292889403,59.58936754515423,74.85296626407727,BUY - Quality growth
SPOT,9,89.22333333333333,0.0073333333333337695,0.8066666666666724,0.021081851067790994,0.00023628181418677095,0.75,27.555555555555557,76.50970515191527,71.97348888888939,72.63317196308996,BUY - High score acceptable risk
ULTA,9,70.24,0.3163333333333329,0.7699418654355829,0.9308299761204734,0.013252135195337036,0.25,233.77777777777777,76.77304244353378,54.08071662819533,71.89709112167797,BUY - Quality growth
LULU,9,82.04444444444444,-0.07199999999999991,0.9379347316223323,0.19195549895808323,0.0023396526146028562,0.625,95.0,70.40407668720968,76.95233398110335,70.10046476159854,HOLD - Stable but flat
ATGE,9,73.69222222222223,0.16933333333333236,0.7794768530637652,0.49521662550124157,0.006720066386489112,0.25,194.66666666666666,77.71229895326405,57.441381473053454,68.92204291237734,HOLD - Modest potential
DASH,9,92.05000000000001,0.03566666666666716,0.7133333333333525,0.10903618155864188,0.0011845321190509708,0.25,16.666666666666668,76.28154678809548,65.6623333333351,68.58204521378582,BUY - High score acceptable risk
APP,9,82.42222222222222,-0.037833333333333274,0.8678812036829282,0.10485733988803517,0.0012721974373042823,0.375,90.33333333333333,63.40921636675742,71.53269743244401,68.15984879873886,HOLD - Stable but flat
NBIX,9,79.96111111111112,0.060000000000000386,0.7897944259364575,0.17432055048383674,0.002180066635662517,0.25,117.0,78.47582611452748,63.1528398472413,67.8540961892736,HOLD - Stable but flat
CCJ,9,75.16222222222221,0.12250000000000014,0.7795754526388685,0.35822952846147227,0.004766084847815467,0.5,172.77777777777777,82.91065509438451,58.5946234102321,67.29656218788334,HOLD - Modest potential
UTHR,9,90.73777777777778,-0.0594999999999999,0.7909536615639327,0.17274115367462092,0.0019037401830324112,0.5,22.0,63.53823582861474,71.76937757550778,66.470554172541,HOLD - Stable but flat
BRO,9,68.12666666666668,0.2856666666666667,0.7408574166540582,0.8569325138733692,0.012578518160388038,0.25,265.6666666666667,75.96787068358294,50.47214627191882,65.94900075944344,BUY - Quality growth
JBL,9,59.32555555555555,0.6275000000000004,0.7582583318831111,1.86062779794056,0.031363006726471715,0.25,419.3333333333333,74.61144928384616,44.98409679359439,65.60540738317809,HOLD - Modest potential
