ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
ALK,12,45.587500000000006,-0.04304195804195809,0.2776900518836012,0.2819611379841802,0.006185053753423201,0.18181818181818182,681.75,41.34855981752935,12.65919524024367,11.980716193871153,AVOID - Too unpredictable
PENN,12,27.853333333333335,0.05279720279720283,0.4035148614376566,0.2869184940400713,0.010301046937771827,0.09090909090909091,896.0,42.89352296753433,11.239233940576861,11.976706263317885,AVOID - Poor risk-adjusted score
CRL,12,44.395833333333336,0.05618881118881117,0.2516185669751375,0.3866837280718645,0.008709910346057953,0.45454545454545453,703.0,45.768475065557425,11.170815963000376,11.950289323424004,AVOID - Too unpredictable
ANF,12,57.44749999999999,0.05688811188811179,0.1940214404132875,0.44583489096301177,0.0077607361671615275,0.09090909090909091,457.75,36.862751413864295,11.146046698142332,11.933342672634758,AVOID - Too unpredictable
AMZN,12,79.60916666666667,-0.017027972027971443,0.1520512613932914,0.1507458309723864,0.0018935737840791332,0.09090909090909091,122.91666666666667,36.190362281572654,12.104674210135434,11.847182166294903,AVOID - Too unpredictable
JKHY,12,71.03083333333333,0.06185314685314696,0.15480387480500402,0.5426855801372377,0.0076401409735758555,0.09090909090909091,225.91666666666666,35.69828396497436,10.99584823062844,11.839296040835569,AVOID - Too unpredictable
HON,12,62.10833333333333,0.07209790209790197,0.1749847465758645,0.5949766568716971,0.009579659039930721,0.09090909090909091,373.9166666666667,36.10975831146468,10.868010968582649,11.836991149706561,AVOID - Too unpredictable
KEX,12,24.383333333333336,0.01944055944055942,0.47379972453029784,0.09749643868139757,0.003998486890556291,0.2727272727272727,923.0833333333334,49.268688501398756,11.552816616463764,11.833337301652428,AVOID - Poor risk-adjusted score
GRAB,12,82.88666666666667,0.035944055944056086,0.13658386955578916,0.33574130252654755,0.00405060688321259,0.09090909090909091,87.5,35.510637216534235,11.320981667914179,11.828269476973121,AVOID - Too unpredictable
MAS,12,52.65749999999999,0.10898601398601382,0.19775783956526172,0.8460213255783409,0.016066492438462535,0.09090909090909091,541.3333333333334,36.14426776129342,10.413433436907768,11.797988244511131,AVOID - Too unpredictable
GE,12,77.16833333333334,0.058251748251748114,0.14170953407750142,0.5341790170179112,0.006922256759265387,0.09090909090909091,151.25,35.37724216458032,10.93548856220399,11.726171032408173,AVOID - Too unpredictable
DAL,12,35.55833333333333,0.07482517482517514,0.30178644183092285,0.4701920411444199,0.013223118101085164,0.2727272727272727,826.0,43.18582689936462,10.731022894104564,11.723165599496797,AVOID - Poor risk-adjusted score
PRU,12,40.428333333333335,0.09202797202797171,0.2592133796357359,0.6239769404571147,0.015434149493930363,0.09090909090909091,759.3333333333334,38.05116825786086,10.479564916373409,11.664252004673621,AVOID - Too unpredictable
ABT,12,78.24083333333334,0.07115384615384665,0.13686816363564203,0.663933459684694,0.008485766720506478,0.09090909090909091,136.83333333333334,35.075650055200434,10.708679179655663,11.651213212329713,AVOID - Too unpredictable
YUM,12,61.970833333333324,0.11318181818181815,0.16493189711662415,0.9620590620585029,0.015524384784108164,0.0,377.1666666666667,33.39551843508791,10.220967107564794,11.629607347483269,AVOID - Too unpredictable
PNW,12,36.83166666666667,0.08265734265734283,0.284679277249134,0.5347870812035596,0.014519763279883057,0.2727272727272727,809.3333333333334,42.54294744403117,10.485212246547688,11.553400673724772,AVOID - Too unpredictable
CNP,12,45.708333333333336,0.05874125874125873,0.2339216700557345,0.41926191760706866,0.009172548789944984,0.45454545454545453,678.9166666666666,45.19130431358663,10.692169668797531,11.47166360754504,AVOID - Too unpredictable
TTD,12,85.83666666666666,0.017902097902097912,0.12929105876257507,0.17186881301995766,0.0020022773448016506,0.2727272727272727,51.75,39.13304948294254,11.097913513983569,11.34609275025697,AVOID - Too unpredictable
BA,12,22.00916666666667,-0.06961538461538465,0.5632067023448516,0.3202201933392433,0.014549401083150653,0.09090909090909091,938.1666666666666,47.259442780212304,12.395710179691564,11.327805365905974,AVOID - Poor risk-adjusted score
TEL,12,69.10916666666667,0.08423076923076932,0.14788007750209475,0.7561245304548428,0.010941016466047816,0.2727272727272727,250.5,38.79684613300351,10.21986892277185,11.280275594358166,AVOID - Too unpredictable
PAYX,12,85.53833333333334,-0.5451048951048949,0.23474642749266894,3.8838100565753133,0.045404322310566174,0.36363636363636365,56.666666666666664,39.774687866450726,20.079818163677082,11.274494826412218,AVOID - Too unpredictable
BAH,12,44.535833333333336,0.09213286713286699,0.227360021566686,0.6670139720342362,0.014977017877759171,0.09090909090909091,700.8333333333334,37.141280677406485,10.125668027157001,11.271607731241206,AVOID - Too unpredictable
NDAQ,12,69.09833333333334,0.07055944055944069,0.14985891861203715,0.6292036412976509,0.009105916321633193,0.18181818181818182,251.16666666666666,37.22153956256143,10.355001511227416,11.258948912390233,AVOID - Too unpredictable
