ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
CELH,7,85.39999999999999,0.3428571428571416,0.7899934167215278,0.7714920608794335,0.009033864881492196,0.3333333333333333,56.285714285714285,79.46308268016327,67.46543778801846,90.90234629817455,STRONG BUY - High conviction
CF,7,72.50428571428571,0.4578571428571435,0.8651583424576779,0.98449199580084,0.013578397278202037,0.5,210.0,84.59691054591013,62.72768764964932,88.31969288815648,STRONG BUY - High conviction
PLNT,7,73.43142857142857,0.3796428571428568,0.8480500318215145,0.8245072740115504,0.011228261386873765,0.3333333333333333,196.71428571428572,80.98534148262473,62.273525336699265,85.2953803617465,STRONG BUY - High conviction
DASH,7,92.02285714285713,0.04178571428571484,0.852578475336323,0.0905087660654699,0.0009835465760964501,0.3333333333333333,17.142857142857142,82.14566626914672,78.45670723894939,82.53982723440124,BUY - High score acceptable risk
AXON,7,92.28428571428572,0.006071428571427617,0.8810975609756656,0.012936264483051326,0.0001401784104728545,0.5,15.142857142857142,72.4903375596503,81.3114590592386,81.92850756754311,BUY - High score acceptable risk
DDOG,7,85.11142857142859,0.2664285714285716,0.7452727097417009,0.6172387491638763,0.00725212535524377,0.3333333333333333,60.142857142857146,78.29963542339331,63.43122500141581,81.90207216611958,BUY - Quality growth
AR,7,64.24285714285715,0.3278571428571435,0.9288876151845143,0.6803510498414846,0.010590298752257933,1.0,335.85714285714283,96.80759858030964,59.67439436406802,79.8107860008824,BUY - Quality growth
DT,7,85.48428571428573,0.21392857142857075,0.7428715175406595,0.4964116132766407,0.005807051075279473,0.0,55.142857142857146,71.70544041869184,63.50384105445076,79.03237124473071,BUY - Quality growth
RDDT,7,90.68999999999998,0.16785714285714243,0.7036466031293029,0.40021422834705184,0.004412991822108853,0.6666666666666666,21.714285714285715,84.00143224500154,63.81371043779647,76.46891097094964,BUY - High score acceptable risk
IDXX,7,76.80285714285716,0.045357142857142194,0.9390428504890482,0.09361231385946112,0.0012188649920319699,0.6666666666666666,153.0,91.38273234880158,72.12117389713175,76.19275112322404,BUY - Steady performer
NXT,7,92.26142857142857,0.07214285714285648,0.7401683355100802,0.16770966165443257,0.0018177657147872167,0.3333333333333333,15.142857142857142,78.68994016049035,68.28898801749644,74.38127614223161,BUY - High score acceptable risk
BSX,7,77.01,0.20214285714285696,0.777261257763974,0.4585692033768881,0.005954670865821167,0.3333333333333333,151.14285714285714,79.38903731300377,59.85688946040364,73.81311658953976,BUY - Quality growth
ITRI,7,68.27571428571429,0.26678571428571524,0.8252227178079549,0.5873635316968102,0.008602817822437745,0.5,261.85714285714283,83.89639975199486,56.34267050313655,72.7659799824622,BUY - Quality growth
